allow_source_reuse,control_id,expected_sign,match_abs_error,match_mode,match_rank,max_abs_match_error,size_coordinate_kind,size_data_path,size_delta_raw,size_delta_z,size_dimension,size_direction,size_domain,size_donor_coordinate_raw,size_donor_coordinate_z,size_donor_expected_label,size_donor_prompt,size_donor_side,size_match_delta,size_pair_id,size_predicate_family,size_recv_coordinate_raw,size_recv_coordinate_z,size_recv_expected_label,size_recv_prompt,size_recv_side,source_coordinate_kind,source_data_path,source_delta_raw,source_delta_z,source_dimension,source_direction,source_domain,source_donor_coordinate_raw,source_donor_coordinate_z,source_donor_expected_label,source_donor_prompt,source_donor_side,source_match_delta,source_pair_id,source_predicate_family,source_recv_coordinate_raw,source_recv_coordinate_z,source_recv_expected_label,source_recv_prompt,source_recv_side
False,temperature-0020,1,0.05727173190743273,domain_z,20,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,0.6931471805599453,0.7311330202095792,size,a_to_b,size,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter length standard for Scale class 60 objects, an overall length of 90 centimeters counts as",a,0.7311330202095792,size-v2-iso_ratio-p0090-Scale_class_60_objects-vs-Scale_class_120_objects,adjective_counts,-0.2876820724517809,-0.49781098975330423,small,"The normal overall length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter length standard for Scale class 120 objects, an overall length of 90 centimeters counts as",b,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,45.0,0.6738612883021464,temperature,a_to_b,temperature,23.0,0.6149429931212312,hot,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of 5 degrees Celsius feels",a,0.6738612883021464,temp-v1_2-p005-freezer_air-vs-swimming_pool_water,warm_cold,-22.0,-0.058918295180915195,cold,"The normal temperature for swimming-pool water is 27 degrees Celsius. Compared only to that 27-degree baseline for swimming-pool water, a temperature of 5 degrees Celsius feels",b
False,temperature-0021,-1,0.05727173190743273,domain_z,21,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,-0.6931471805599453,-0.7311330202095792,size,b_to_a,size,-0.2876820724517809,-0.49781098975330423,small,"The normal overall length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter length standard for Scale class 120 objects, an overall length of 90 centimeters counts as",b,-0.7311330202095792,size-v2-iso_ratio-p0090-Scale_class_60_objects-vs-Scale_class_120_objects,adjective_counts,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter length standard for Scale class 60 objects, an overall length of 90 centimeters counts as",a,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,-45.0,-0.6738612883021464,temperature,b_to_a,temperature,-22.0,-0.058918295180915195,cold,"The normal temperature for swimming-pool water is 27 degrees Celsius. Compared only to that 27-degree baseline for swimming-pool water, a temperature of 5 degrees Celsius feels",b,-0.6738612883021464,temp-v1_2-p005-freezer_air-vs-swimming_pool_water,warm_cold,23.0,0.6149429931212312,hot,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of 5 degrees Celsius feels",a
False,temperature-0022,1,0.0052540985499607284,domain_z,22,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,1.3862943611198906,1.462266040419158,size,a_to_b,size,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter length standard for Scale class 60 objects, an overall length of 90 centimeters counts as",a,1.462266040419158,size-v2-iso_ratio-p0090-Scale_class_60_objects-vs-Scale_class_240_objects,adjective_counts,-0.9808292530117262,-1.2289440099628832,tiny,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 90 centimeters counts as",b,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,98.0,1.4675201389691188,temperature,a_to_b,temperature,73.0,1.363677757901394,hot,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of 55 degrees Celsius feels",a,1.4675201389691188,temp-v1_2-p055-freezer_air-vs-freshly_served_tea,warm_cold,-25.0,-0.10384238106772496,cold,"The normal temperature for freshly served tea is 80 degrees Celsius. Compared only to that 80-degree baseline for freshly served tea, a temperature of 55 degrees Celsius feels",b
False,temperature-0023,-1,0.0052540985499607284,domain_z,23,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,-1.3862943611198906,-1.462266040419158,size,b_to_a,size,-0.9808292530117262,-1.2289440099628832,tiny,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 90 centimeters counts as",b,-1.462266040419158,size-v2-iso_ratio-p0090-Scale_class_60_objects-vs-Scale_class_240_objects,adjective_counts,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter length standard for Scale class 60 objects, an overall length of 90 centimeters counts as",a,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,-98.0,-1.4675201389691188,temperature,b_to_a,temperature,-25.0,-0.10384238106772496,cold,"The normal temperature for freshly served tea is 80 degrees Celsius. Compared only to that 80-degree baseline for freshly served tea, a temperature of 55 degrees Celsius feels",b,-1.4675201389691188,temp-v1_2-p055-freezer_air-vs-freshly_served_tea,warm_cold,73.0,1.363677757901394,hot,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of 55 degrees Celsius feels",a
False,temperature-0024,-1,0.05727173190743273,domain_z,24,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,-0.6931471805599454,-0.7311330202095792,size,a_to_b,size,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter length standard for Scale class 60 objects, an overall length of 90 centimeters counts as",a,-0.7311330202095792,size-v2-iso_ratio-p0090-Scale_class_60_objects-vs-Scale_class_30_objects,adjective_counts,1.0986122886681098,0.964455050665854,huge,"The normal overall length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter length standard for Scale class 30 objects, an overall length of 90 centimeters counts as",b,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,-45.0,-0.6738612883021464,temperature,a_to_b,temperature,-12.0,0.09082865777511735,cool,"The normal temperature for swimming-pool water is 27 degrees Celsius. Compared only to that 27-degree baseline for swimming-pool water, a temperature of 15 degrees Celsius feels",a,-0.6738612883021464,temp-v1_2-p015-swimming_pool_water-vs-freezer_air,warm_cold,33.0,0.7646899460772638,hot,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of 15 degrees Celsius feels",b
False,temperature-0025,1,0.05727173190743273,domain_z,25,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,0.6931471805599454,0.7311330202095792,size,b_to_a,size,1.0986122886681098,0.964455050665854,huge,"The normal overall length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter length standard for Scale class 30 objects, an overall length of 90 centimeters counts as",b,0.7311330202095792,size-v2-iso_ratio-p0090-Scale_class_60_objects-vs-Scale_class_30_objects,adjective_counts,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter length standard for Scale class 60 objects, an overall length of 90 centimeters counts as",a,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,45.0,0.6738612883021464,temperature,b_to_a,temperature,33.0,0.7646899460772638,hot,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of 15 degrees Celsius feels",b,0.6738612883021464,temp-v1_2-p015-swimming_pool_water-vs-freezer_air,warm_cold,-12.0,0.09082865777511735,cool,"The normal temperature for swimming-pool water is 27 degrees Celsius. Compared only to that 27-degree baseline for swimming-pool water, a temperature of 15 degrees Celsius feels",a
False,temperature-0026,-1,0.06699232865307492,domain_z,26,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,-2.0794415416798357,-2.193399060628737,size,a_to_b,size,-0.6931471805599453,-0.9254963896149112,tiny,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 120 centimeters counts as",a,-2.193399060628737,size-v2-iso_ratio-p0120-Scale_class_240_objects-vs-Scale_class_30_objects,adjective_counts,1.3862943611198906,1.267902671013826,huge,"The normal overall length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter length standard for Scale class 30 objects, an overall length of 120 centimeters counts as",b,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,-142.0,-2.126406731975662,temperature,a_to_b,temperature,-125.0,-1.6013119106280505,cold,"The normal temperature for heated oven air is 180 degrees Celsius. Compared only to that 180-degree baseline for heated oven air, a temperature of 55 degrees Celsius feels",a,-2.126406731975662,temp-v1_2-p055-heated_oven_air-vs-bath_water,warm_cold,17.0,0.5250948213476118,warm,"The normal temperature for bath water is 38 degrees Celsius. Compared only to that 38-degree baseline for bath water, a temperature of 55 degrees Celsius feels",b
False,temperature-0027,1,0.06699232865307492,domain_z,27,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,2.0794415416798357,2.193399060628737,size,b_to_a,size,1.3862943611198906,1.267902671013826,huge,"The normal overall length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter length standard for Scale class 30 objects, an overall length of 120 centimeters counts as",b,2.193399060628737,size-v2-iso_ratio-p0120-Scale_class_240_objects-vs-Scale_class_30_objects,adjective_counts,-0.6931471805599453,-0.9254963896149112,tiny,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 120 centimeters counts as",a,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,142.0,2.126406731975662,temperature,b_to_a,temperature,17.0,0.5250948213476118,warm,"The normal temperature for bath water is 38 degrees Celsius. Compared only to that 38-degree baseline for bath water, a temperature of 55 degrees Celsius feels",b,2.126406731975662,temp-v1_2-p055-heated_oven_air-vs-bath_water,warm_cold,-125.0,-1.6013119106280505,cold,"The normal temperature for heated oven air is 180 degrees Celsius. Compared only to that 180-degree baseline for heated oven air, a temperature of 55 degrees Celsius feels",a
False,temperature-0028,-1,0.0052540985499607284,domain_z,28,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,-1.3862943611198906,-1.462266040419158,size,a_to_b,size,-0.6931471805599453,-0.9254963896149112,tiny,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 120 centimeters counts as",a,-1.462266040419158,size-v2-iso_ratio-p0120-Scale_class_240_objects-vs-Scale_class_60_objects,adjective_counts,0.6931471805599453,0.5367696508042469,huge,"The normal overall length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter length standard for Scale class 60 objects, an overall length of 120 centimeters counts as",b,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,-98.0,-1.4675201389691188,temperature,b_to_a,temperature,5.0,0.3453984778003727,warm,"The normal temperature for freshly served tea is 80 degrees Celsius. Compared only to that 80-degree baseline for freshly served tea, a temperature of 85 degrees Celsius feels",b,-1.4675201389691188,temp-v1_2-p085-freezer_air-vs-freshly_served_tea,warm_cold,103.0,1.8129186167694915,hot,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of 85 degrees Celsius feels",a
False,temperature-0029,1,0.0052540985499607284,domain_z,29,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,1.3862943611198906,1.462266040419158,size,b_to_a,size,0.6931471805599453,0.5367696508042469,huge,"The normal overall length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter length standard for Scale class 60 objects, an overall length of 120 centimeters counts as",b,1.462266040419158,size-v2-iso_ratio-p0120-Scale_class_240_objects-vs-Scale_class_60_objects,adjective_counts,-0.6931471805599453,-0.9254963896149112,tiny,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 120 centimeters counts as",a,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,98.0,1.4675201389691188,temperature,a_to_b,temperature,103.0,1.8129186167694915,hot,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of 85 degrees Celsius feels",a,1.4675201389691188,temp-v1_2-p085-freezer_air-vs-freshly_served_tea,warm_cold,5.0,0.3453984778003727,warm,"The normal temperature for freshly served tea is 80 degrees Celsius. Compared only to that 80-degree baseline for freshly served tea, a temperature of 85 degrees Celsius feels",b
False,temperature-0030,1,0.05727173190743273,domain_z,30,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,0.6931471805599453,0.7311330202095792,size,a_to_b,size,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter length standard for Scale class 120 objects, an overall length of 180 centimeters counts as",a,0.7311330202095792,size-v2-iso_ratio-p0180-Scale_class_120_objects-vs-Scale_class_240_objects,adjective_counts,-0.2876820724517809,-0.49781098975330423,small,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 180 centimeters counts as",b,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,45.0,0.6738612883021464,temperature,a_to_b,temperature,63.0,1.2139308049453614,hot,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of 45 degrees Celsius feels",a,0.6738612883021464,temp-v1_2-p045-freezer_air-vs-swimming_pool_water,warm_cold,18.0,0.540069516643215,warm,"The normal temperature for swimming-pool water is 27 degrees Celsius. Compared only to that 27-degree baseline for swimming-pool water, a temperature of 45 degrees Celsius feels",b
False,temperature-0031,-1,0.05727173190743273,domain_z,31,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,-0.6931471805599453,-0.7311330202095792,size,b_to_a,size,-0.2876820724517809,-0.49781098975330423,small,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 180 centimeters counts as",b,-0.7311330202095792,size-v2-iso_ratio-p0180-Scale_class_120_objects-vs-Scale_class_240_objects,adjective_counts,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter length standard for Scale class 120 objects, an overall length of 180 centimeters counts as",a,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,-45.0,-0.6738612883021464,temperature,b_to_a,temperature,18.0,0.540069516643215,warm,"The normal temperature for swimming-pool water is 27 degrees Celsius. Compared only to that 27-degree baseline for swimming-pool water, a temperature of 45 degrees Celsius feels",b,-0.6738612883021464,temp-v1_2-p045-freezer_air-vs-swimming_pool_water,warm_cold,63.0,1.2139308049453614,hot,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of 45 degrees Celsius feels",a
False,temperature-0032,-1,0.06699232865307492,domain_z,32,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,-2.0794415416798357,-2.193399060628737,size,a_to_b,size,-0.2876820724517809,-0.49781098975330423,small,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 180 centimeters counts as",a,-2.193399060628737,size-v2-iso_ratio-p0180-Scale_class_240_objects-vs-Scale_class_30_objects,adjective_counts,1.791759469228055,1.695588070875433,huge,"The normal overall length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter length standard for Scale class 30 objects, an overall length of 180 centimeters counts as",b,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,-142.0,-2.126406731975662,temperature,a_to_b,temperature,-95.0,-1.1520710517599528,cold,"The normal temperature for heated oven air is 180 degrees Celsius. Compared only to that 180-degree baseline for heated oven air, a temperature of 85 degrees Celsius feels",a,-2.126406731975662,temp-v1_2-p085-heated_oven_air-vs-bath_water,warm_cold,47.0,0.9743356802157094,hot,"The normal temperature for bath water is 38 degrees Celsius. Compared only to that 38-degree baseline for bath water, a temperature of 85 degrees Celsius feels",b
False,temperature-0033,1,0.06699232865307492,domain_z,33,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,2.0794415416798357,2.193399060628737,size,b_to_a,size,1.791759469228055,1.695588070875433,huge,"The normal overall length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter length standard for Scale class 30 objects, an overall length of 180 centimeters counts as",b,2.193399060628737,size-v2-iso_ratio-p0180-Scale_class_240_objects-vs-Scale_class_30_objects,adjective_counts,-0.2876820724517809,-0.49781098975330423,small,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 180 centimeters counts as",a,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,142.0,2.126406731975662,temperature,b_to_a,temperature,47.0,0.9743356802157094,hot,"The normal temperature for bath water is 38 degrees Celsius. Compared only to that 38-degree baseline for bath water, a temperature of 85 degrees Celsius feels",b,2.126406731975662,temp-v1_2-p085-heated_oven_air-vs-bath_water,warm_cold,-95.0,-1.1520710517599528,cold,"The normal temperature for heated oven air is 180 degrees Celsius. Compared only to that 180-degree baseline for heated oven air, a temperature of 85 degrees Celsius feels",a
False,temperature-0034,-1,0.005254098549960506,domain_z,34,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,-1.3862943611198908,-1.4622660404191583,size,a_to_b,size,-0.2876820724517809,-0.49781098975330423,small,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 180 centimeters counts as",a,-1.4622660404191583,size-v2-iso_ratio-p0180-Scale_class_240_objects-vs-Scale_class_60_objects,adjective_counts,1.0986122886681098,0.964455050665854,huge,"The normal overall length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter length standard for Scale class 60 objects, an overall length of 180 centimeters counts as",b,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,-98.0,-1.4675201389691188,temperature,a_to_b,temperature,-65.0,-0.7028301928918551,cold,"The normal temperature for freshly served tea is 80 degrees Celsius. Compared only to that 80-degree baseline for freshly served tea, a temperature of 15 degrees Celsius feels",a,-1.4675201389691188,temp-v1_2-p015-freshly_served_tea-vs-freezer_air,warm_cold,33.0,0.7646899460772638,hot,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of 15 degrees Celsius feels",b
False,temperature-0035,1,0.005254098549960506,domain_z,35,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,1.3862943611198908,1.4622660404191583,size,b_to_a,size,1.0986122886681098,0.964455050665854,huge,"The normal overall length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter length standard for Scale class 60 objects, an overall length of 180 centimeters counts as",b,1.4622660404191583,size-v2-iso_ratio-p0180-Scale_class_240_objects-vs-Scale_class_60_objects,adjective_counts,-0.2876820724517809,-0.49781098975330423,small,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 180 centimeters counts as",a,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,98.0,1.4675201389691188,temperature,b_to_a,temperature,33.0,0.7646899460772638,hot,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of 15 degrees Celsius feels",b,1.4675201389691188,temp-v1_2-p015-freshly_served_tea-vs-freezer_air,warm_cold,-65.0,-0.7028301928918551,cold,"The normal temperature for freshly served tea is 80 degrees Celsius. Compared only to that 80-degree baseline for freshly served tea, a temperature of 15 degrees Celsius feels",a
False,temperature-0036,1,0.0052540985499609505,domain_z,36,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,1.3862943611198906,1.462266040419158,size,a_to_b,size,1.791759469228055,1.695588070875433,huge,"The normal overall length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter length standard for Scale class 30 objects, an overall length of 180 centimeters counts as",a,1.462266040419158,size-v2-iso_ratio-p0180-Scale_class_30_objects-vs-Scale_class_120_objects,adjective_counts,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter length standard for Scale class 120 objects, an overall length of 180 centimeters counts as",b,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,98.0,1.467520138969119,temperature,a_to_b,temperature,-12.0,0.09082865777511735,cool,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of -30 degrees Celsius feels",a,1.467520138969119,temp-v1_2-m030-freezer_air-vs-freshly_served_tea,warm_cold,-110.0,-1.3766914811940016,cold,"The normal temperature for freshly served tea is 80 degrees Celsius. Compared only to that 80-degree baseline for freshly served tea, a temperature of -30 degrees Celsius feels",b
False,temperature-0037,-1,0.0052540985499609505,domain_z,37,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,-1.3862943611198906,-1.462266040419158,size,b_to_a,size,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter length standard for Scale class 120 objects, an overall length of 180 centimeters counts as",b,-1.462266040419158,size-v2-iso_ratio-p0180-Scale_class_30_objects-vs-Scale_class_120_objects,adjective_counts,1.791759469228055,1.695588070875433,huge,"The normal overall length for Scale class 30 objects is 30 centimeters. Compared only to that 30-centimeter length standard for Scale class 30 objects, an overall length of 180 centimeters counts as",a,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,-98.0,-1.467520138969119,temperature,b_to_a,temperature,-110.0,-1.3766914811940016,cold,"The normal temperature for freshly served tea is 80 degrees Celsius. Compared only to that 80-degree baseline for freshly served tea, a temperature of -30 degrees Celsius feels",b,-1.467520138969119,temp-v1_2-m030-freezer_air-vs-freshly_served_tea,warm_cold,-12.0,0.09082865777511735,cool,"The normal temperature for freezer air is -18 degrees Celsius. Compared only to that -18-degree baseline for freezer air, a temperature of -30 degrees Celsius feels",a
False,temperature-0038,1,0.06252583045739324,domain_z,38,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,0.6931471805599454,0.7311330202095792,size,a_to_b,size,1.0986122886681098,0.964455050665854,huge,"The normal overall length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter length standard for Scale class 60 objects, an overall length of 180 centimeters counts as",a,0.7311330202095792,size-v2-iso_ratio-p0180-Scale_class_60_objects-vs-Scale_class_120_objects,adjective_counts,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter length standard for Scale class 120 objects, an overall length of 180 centimeters counts as",b,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,53.0,0.7936588506669724,temperature,a_to_b,temperature,8.0,0.39032256368718243,warm,"The normal temperature for swimming-pool water is 27 degrees Celsius. Compared only to that 27-degree baseline for swimming-pool water, a temperature of 35 degrees Celsius feels",a,0.7936588506669724,temp-v1_2-p035-swimming_pool_water-vs-freshly_served_tea,warm_cold,-45.0,-0.40333628697979,cold,"The normal temperature for freshly served tea is 80 degrees Celsius. Compared only to that 80-degree baseline for freshly served tea, a temperature of 35 degrees Celsius feels",b
False,temperature-0039,-1,0.06252583045739324,domain_z,39,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,-0.6931471805599454,-0.7311330202095792,size,b_to_a,size,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter length standard for Scale class 120 objects, an overall length of 180 centimeters counts as",b,-0.7311330202095792,size-v2-iso_ratio-p0180-Scale_class_60_objects-vs-Scale_class_120_objects,adjective_counts,1.0986122886681098,0.964455050665854,huge,"The normal overall length for Scale class 60 objects is 60 centimeters. Compared only to that 60-centimeter length standard for Scale class 60 objects, an overall length of 180 centimeters counts as",a,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,-53.0,-0.7936588506669724,temperature,b_to_a,temperature,-45.0,-0.40333628697979,cold,"The normal temperature for freshly served tea is 80 degrees Celsius. Compared only to that 80-degree baseline for freshly served tea, a temperature of 35 degrees Celsius feels",b,-0.7936588506669724,temp-v1_2-p035-swimming_pool_water-vs-freshly_served_tea,warm_cold,8.0,0.39032256368718243,warm,"The normal temperature for swimming-pool water is 27 degrees Celsius. Compared only to that 27-degree baseline for swimming-pool water, a temperature of 35 degrees Celsius feels",a
False,temperature-0040,-1,0.06252583045739324,domain_z,40,,log_ratio,results/manifold_groups_poc/gradable_size_disamb_pairs_v2_iso_ratio_adjective_counts.jsonl,-0.6931471805599454,-0.7311330202095792,size,a_to_b,size,0.4054651081081644,0.23332203045627486,large,"The normal overall length for Scale class 240 objects is 240 centimeters. Compared only to that 240-centimeter length standard for Scale class 240 objects, an overall length of 360 centimeters counts as",a,-0.7311330202095792,size-v2-iso_ratio-p0360-Scale_class_240_objects-vs-Scale_class_120_objects,adjective_counts,1.0986122886681098,0.964455050665854,huge,"The normal overall length for Scale class 120 objects is 120 centimeters. Compared only to that 120-centimeter length standard for Scale class 120 objects, an overall length of 360 centimeters counts as",b,delta_from_standard,results/manifold_groups_poc/gradable_temperature_disamb_pairs_v1_2.jsonl,-53.0,-0.7936588506669724,temperature,a_to_b,temperature,-25.0,-0.10384238106772496,cold,"The normal temperature for freshly served tea is 80 degrees Celsius. Compared only to that 80-degree baseline for freshly served tea, a temperature of 55 degrees Celsius feels",a,-0.7936588506669724,temp-v1_2-p055-freshly_served_tea-vs-swimming_pool_water,warm_cold,28.0,0.6898164695992475,hot,"The normal temperature for swimming-pool water is 27 degrees Celsius. Compared only to that 27-degree baseline for swimming-pool water, a temperature of 55 degrees Celsius feels",b
