comparison,correct,domain,entropy,expected_label,expected_label_index,ordered_score,pair_id,pred_label,pred_label_index,predictor,prob_cold,prob_cool,prob_hot,prob_huge,prob_large,prob_mass_in_label_order,prob_mature,prob_old,prob_small,prob_tiny,prob_warm,prob_young,prob_youthful,prompt,prompt_hash,side,standard,target,value
freezer air,0,temperature,1.2931632452609403,hot,3.0,1.6569487896055652,temp-v1_3a-p055-heated_oven_air-vs-freezer_air,warm,2.0,73.0,0.2699622083823488,0.08820797226094174,0.28508117863120447,,,1.0,,,,,0.35674864072550505,,,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 55 degrees Celsius is best described as",dbeb515f53fa4abb,b,-18.0,55 degrees Celsius,55.0
bath water,1,temperature,1.0821976992564888,warm,2.0,2.215209792979051,temp-v1_3a-p055-bath_water-vs-room_air,warm,2.0,17.0,0.06893140065603896,0.06294431811765311,0.41601691240878186,,,1.0,,,,,0.45210736881752617,,,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 55 degrees Celsius is best described as",a9a1dcd21a77722e,a,38.0,55 degrees Celsius,55.0
room air,0,temperature,1.1393949096695444,hot,3.0,2.027920834701489,temp-v1_3a-p055-bath_water-vs-room_air,warm,2.0,34.0,0.11569622165031376,0.06455946914295821,0.32387274714507447,,,1.0,,,,,0.49587156206165367,,,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 55 degrees Celsius is best described as",9d0e5fcb45918a5e,b,21.0,55 degrees Celsius,55.0
freshly served tea,0,temperature,1.0329584940384098,cold,0.0,2.3404115223241035,temp-v1_3a-p055-freshly_served_tea-vs-room_air,hot,3.0,-25.0,0.11148872296152673,0.060157250004759195,0.6235462182519161,,,1.0,,,,,0.20480780878179794,,,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 55 degrees Celsius is best described as",20880a3584cedd87,a,80.0,55 degrees Celsius,55.0
room air,0,temperature,1.1393949096695444,hot,3.0,2.027920834701489,temp-v1_3a-p055-freshly_served_tea-vs-room_air,warm,2.0,34.0,0.11569622165031376,0.06455946914295821,0.32387274714507447,,,1.0,,,,,0.49587156206165367,,,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 55 degrees Celsius is best described as",9d0e5fcb45918a5e,b,21.0,55 degrees Celsius,55.0
room air,0,temperature,1.1393949096695444,hot,3.0,2.027920834701489,temp-v1_3a-p055-room_air-vs-heated_oven_air,warm,2.0,34.0,0.11569622165031376,0.06455946914295821,0.32387274714507447,,,1.0,,,,,0.49587156206165367,,,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 55 degrees Celsius is best described as",9d0e5fcb45918a5e,a,21.0,55 degrees Celsius,55.0
heated oven air,0,temperature,1.1626485630924592,cold,0.0,1.802313595633334,temp-v1_3a-p055-room_air-vs-heated_oven_air,warm,2.0,-125.0,0.23703787029681497,0.02685322390471064,0.3032425601316746,,,1.0,,,,,0.4328663456667998,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 55 degrees Celsius is best described as",32b8ee9519cbced1,b,180.0,55 degrees Celsius,55.0
swimming-pool water,1,temperature,1.1260237479585924,hot,3.0,2.1872761939155243,temp-v1_3a-p055-swimming_pool_water-vs-bath_water,hot,3.0,28.0,0.11767525747194925,0.05145265591144842,0.4740793647708711,,,1.0,,,,,0.3567927218457313,,,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 55 degrees Celsius is best described as",6cea9e08df75f6c0,a,27.0,55 degrees Celsius,55.0
bath water,1,temperature,1.0821976992564888,warm,2.0,2.215209792979051,temp-v1_3a-p055-swimming_pool_water-vs-bath_water,warm,2.0,17.0,0.06893140065603896,0.06294431811765311,0.41601691240878186,,,1.0,,,,,0.45210736881752617,,,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 55 degrees Celsius is best described as",a9a1dcd21a77722e,b,38.0,55 degrees Celsius,55.0
swimming-pool water,1,temperature,1.1260237479585924,hot,3.0,2.1872761939155243,temp-v1_3a-p055-swimming_pool_water-vs-freshly_served_tea,hot,3.0,28.0,0.11767525747194925,0.05145265591144842,0.4740793647708711,,,1.0,,,,,0.3567927218457313,,,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 55 degrees Celsius is best described as",6cea9e08df75f6c0,a,27.0,55 degrees Celsius,55.0
freshly served tea,0,temperature,1.0329584940384098,cold,0.0,2.3404115223241035,temp-v1_3a-p055-swimming_pool_water-vs-freshly_served_tea,hot,3.0,-25.0,0.11148872296152673,0.060157250004759195,0.6235462182519161,,,1.0,,,,,0.20480780878179794,,,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 55 degrees Celsius is best described as",20880a3584cedd87,b,80.0,55 degrees Celsius,55.0
swimming-pool water,1,temperature,1.1260237479585924,hot,3.0,2.1872761939155243,temp-v1_3a-p055-swimming_pool_water-vs-heated_oven_air,hot,3.0,28.0,0.11767525747194925,0.05145265591144842,0.4740793647708711,,,1.0,,,,,0.3567927218457313,,,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 55 degrees Celsius is best described as",6cea9e08df75f6c0,a,27.0,55 degrees Celsius,55.0
heated oven air,0,temperature,1.1626485630924592,cold,0.0,1.802313595633334,temp-v1_3a-p055-swimming_pool_water-vs-heated_oven_air,warm,2.0,-125.0,0.23703787029681497,0.02685322390471064,0.3032425601316746,,,1.0,,,,,0.4328663456667998,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 55 degrees Celsius is best described as",32b8ee9519cbced1,b,180.0,55 degrees Celsius,55.0
bath water,1,temperature,1.0821976992564888,warm,2.0,2.215209792979051,temp-v1_3a-p055-bath_water-vs-freshly_served_tea,warm,2.0,17.0,0.06893140065603896,0.06294431811765311,0.41601691240878186,,,1.0,,,,,0.45210736881752617,,,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 55 degrees Celsius is best described as",a9a1dcd21a77722e,a,38.0,55 degrees Celsius,55.0
freshly served tea,0,temperature,1.0329584940384098,cold,0.0,2.3404115223241035,temp-v1_3a-p055-bath_water-vs-freshly_served_tea,hot,3.0,-25.0,0.11148872296152673,0.060157250004759195,0.6235462182519161,,,1.0,,,,,0.20480780878179794,,,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 55 degrees Celsius is best described as",20880a3584cedd87,b,80.0,55 degrees Celsius,55.0
heated oven air,0,temperature,1.1626485630924592,cold,0.0,1.802313595633334,temp-v1_3a-p055-heated_oven_air-vs-bath_water,warm,2.0,-125.0,0.23703787029681497,0.02685322390471064,0.3032425601316746,,,1.0,,,,,0.4328663456667998,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 55 degrees Celsius is best described as",32b8ee9519cbced1,a,180.0,55 degrees Celsius,55.0
bath water,1,temperature,1.0821976992564888,warm,2.0,2.215209792979051,temp-v1_3a-p055-heated_oven_air-vs-bath_water,warm,2.0,17.0,0.06893140065603896,0.06294431811765311,0.41601691240878186,,,1.0,,,,,0.45210736881752617,,,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 55 degrees Celsius is best described as",a9a1dcd21a77722e,b,38.0,55 degrees Celsius,55.0
freshly served tea,0,temperature,0.7323608431205704,warm,2.0,2.647865506157662,temp-v1_3a-p085-freshly_served_tea-vs-freezer_air,hot,3.0,5.0,0.04778767487008528,0.02596184373701473,0.7694026996348466,,,1.0,,,,,0.15684778175805342,,,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 85 degrees Celsius is best described as",053fc29ac8950f0f,a,80.0,85 degrees Celsius,85.0
freezer air,1,temperature,1.2658054668800318,hot,3.0,1.8942387019096134,temp-v1_3a-p085-freshly_served_tea-vs-freezer_air,hot,3.0,103.0,0.21382916896107754,0.08563234017469239,0.4075293800064608,,,1.0,,,,,0.2930091108577694,,,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 85 degrees Celsius is best described as",c1d4c16b4cb0c390,b,-18.0,85 degrees Celsius,85.0
heated oven air,0,temperature,1.093700882313599,cold,0.0,2.0099285916385576,temp-v1_3a-p085-heated_oven_air-vs-freezer_air,warm,2.0,-95.0,0.14857459305471957,0.026145910953010318,0.3332236887010073,,,1.0,,,,,0.49205580729126275,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 85 degrees Celsius is best described as",9d6c81cce2206c6b,a,180.0,85 degrees Celsius,85.0
freezer air,1,temperature,1.2658054668800318,hot,3.0,1.8942387019096134,temp-v1_3a-p085-heated_oven_air-vs-freezer_air,hot,3.0,103.0,0.21382916896107754,0.08563234017469239,0.4075293800064608,,,1.0,,,,,0.2930091108577694,,,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 85 degrees Celsius is best described as",c1d4c16b4cb0c390,b,-18.0,85 degrees Celsius,85.0
room air,1,temperature,0.9429578955303233,hot,3.0,2.419079993598388,temp-v1_3a-p085-room_air-vs-freshly_served_tea,hot,3.0,64.0,0.04004029662622853,0.0325133140437412,0.5316739008945863,,,1.0,,,,,0.3957724884354439,,,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 85 degrees Celsius is best described as",d9d9146eafbd2625,a,21.0,85 degrees Celsius,85.0
freshly served tea,0,temperature,0.7323608431205704,warm,2.0,2.647865506157662,temp-v1_3a-p085-room_air-vs-freshly_served_tea,hot,3.0,5.0,0.04778767487008528,0.02596184373701473,0.7694026996348466,,,1.0,,,,,0.15684778175805342,,,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 85 degrees Celsius is best described as",053fc29ac8950f0f,b,80.0,85 degrees Celsius,85.0
room air,1,temperature,0.9429578955303233,hot,3.0,2.419079993598388,temp-v1_3a-p085-room_air-vs-heated_oven_air,hot,3.0,64.0,0.04004029662622853,0.0325133140437412,0.5316739008945863,,,1.0,,,,,0.3957724884354439,,,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 85 degrees Celsius is best described as",d9d9146eafbd2625,a,21.0,85 degrees Celsius,85.0
heated oven air,0,temperature,1.093700882313599,cold,0.0,2.0099285916385576,temp-v1_3a-p085-room_air-vs-heated_oven_air,warm,2.0,-95.0,0.14857459305471957,0.026145910953010318,0.3332236887010073,,,1.0,,,,,0.49205580729126275,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 85 degrees Celsius is best described as",9d6c81cce2206c6b,b,180.0,85 degrees Celsius,85.0
freshly served tea,0,temperature,0.7323608431205704,warm,2.0,2.647865506157662,temp-v1_3a-p085-freshly_served_tea-vs-swimming_pool_water,hot,3.0,5.0,0.04778767487008528,0.02596184373701473,0.7694026996348466,,,1.0,,,,,0.15684778175805342,,,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 85 degrees Celsius is best described as",053fc29ac8950f0f,a,80.0,85 degrees Celsius,85.0
swimming-pool water,1,temperature,0.9177844790123222,hot,3.0,2.4969476603149627,temp-v1_3a-p085-freshly_served_tea-vs-swimming_pool_water,hot,3.0,58.0,0.0570436112424404,0.03883416197316973,0.6498690447730132,,,1.0,,,,,0.25425318201137664,,,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 85 degrees Celsius is best described as",9ba1955af1de45b7,b,27.0,85 degrees Celsius,85.0
heated oven air,0,temperature,1.093700882313599,cold,0.0,2.0099285916385576,temp-v1_3a-p085-heated_oven_air-vs-swimming_pool_water,warm,2.0,-95.0,0.14857459305471957,0.026145910953010318,0.3332236887010073,,,1.0,,,,,0.49205580729126275,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 85 degrees Celsius is best described as",9d6c81cce2206c6b,a,180.0,85 degrees Celsius,85.0
swimming-pool water,1,temperature,0.9177844790123222,hot,3.0,2.4969476603149627,temp-v1_3a-p085-heated_oven_air-vs-swimming_pool_water,hot,3.0,58.0,0.0570436112424404,0.03883416197316973,0.6498690447730132,,,1.0,,,,,0.25425318201137664,,,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 85 degrees Celsius is best described as",9ba1955af1de45b7,b,27.0,85 degrees Celsius,85.0
bath water,1,temperature,1.02109613548537,hot,3.0,2.3701950872976747,temp-v1_3a-p085-bath_water-vs-freshly_served_tea,hot,3.0,47.0,0.05438450167580573,0.055337688807358086,0.5343017794566443,,,1.0,,,,,0.3559760300601919,,,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 85 degrees Celsius is best described as",04392fa604701f06,a,38.0,85 degrees Celsius,85.0
freshly served tea,0,temperature,0.7323608431205704,warm,2.0,2.647865506157662,temp-v1_3a-p085-bath_water-vs-freshly_served_tea,hot,3.0,5.0,0.04778767487008528,0.02596184373701473,0.7694026996348466,,,1.0,,,,,0.15684778175805342,,,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 85 degrees Celsius is best described as",053fc29ac8950f0f,b,80.0,85 degrees Celsius,85.0
heated oven air,0,temperature,1.093700882313599,cold,0.0,2.0099285916385576,temp-v1_3a-p085-heated_oven_air-vs-bath_water,warm,2.0,-95.0,0.14857459305471957,0.026145910953010318,0.3332236887010073,,,1.0,,,,,0.49205580729126275,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 85 degrees Celsius is best described as",9d6c81cce2206c6b,a,180.0,85 degrees Celsius,85.0
bath water,1,temperature,1.02109613548537,hot,3.0,2.3701950872976747,temp-v1_3a-p085-heated_oven_air-vs-bath_water,hot,3.0,47.0,0.05438450167580573,0.055337688807358086,0.5343017794566443,,,1.0,,,,,0.3559760300601919,,,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 85 degrees Celsius is best described as",04392fa604701f06,b,38.0,85 degrees Celsius,85.0
freshly served tea,0,temperature,0.7323608431205704,warm,2.0,2.647865506157662,temp-v1_3a-p085-freshly_served_tea-vs-heated_oven_air,hot,3.0,5.0,0.04778767487008528,0.02596184373701473,0.7694026996348466,,,1.0,,,,,0.15684778175805342,,,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 85 degrees Celsius is best described as",053fc29ac8950f0f,a,80.0,85 degrees Celsius,85.0
heated oven air,0,temperature,1.093700882313599,cold,0.0,2.0099285916385576,temp-v1_3a-p085-freshly_served_tea-vs-heated_oven_air,warm,2.0,-95.0,0.14857459305471957,0.026145910953010318,0.3332236887010073,,,1.0,,,,,0.49205580729126275,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 85 degrees Celsius is best described as",9d6c81cce2206c6b,b,180.0,85 degrees Celsius,85.0
heated oven air,0,temperature,1.1552349965127766,cold,0.0,1.8671460169818517,temp-v1_3a-p120-heated_oven_air-vs-freezer_air,warm,2.0,-60.0,0.21284603355081477,0.027850859359800757,0.3206889434432819,,,0.9999999999999999,,,,,0.43861416364610245,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 120 degrees Celsius is best described as",269aa5e2688776fb,a,180.0,120 degrees Celsius,120.0
freezer air,0,temperature,1.2588399909244203,hot,3.0,1.5351806860704278,temp-v1_3a-p120-heated_oven_air-vs-freezer_air,warm,2.0,138.0,0.3337153111409558,0.06284222515317603,0.26545353350551515,,,0.9999999999999999,,,,,0.337988930200353,,,"For freezer air, a typical temperature is -18 degrees Celsius. Relative to that -18-degree reference, a temperature of 120 degrees Celsius is best described as",78efad2b824b7104,b,-18.0,120 degrees Celsius,120.0
room air,0,temperature,1.1123564257412408,hot,3.0,2.1105044551976686,temp-v1_3a-p120-room_air-vs-heated_oven_air,warm,2.0,99.0,0.1277145011643757,0.03650702398535327,0.4024404815117732,,,1.0,,,,,0.4333379933384978,,,"For room air, a typical temperature is 21 degrees Celsius. Relative to that 21-degree reference, a temperature of 120 degrees Celsius is best described as",9faa9230f9e227d3,a,21.0,120 degrees Celsius,120.0
heated oven air,0,temperature,1.1552349965127766,cold,0.0,1.8671460169818517,temp-v1_3a-p120-room_air-vs-heated_oven_air,warm,2.0,-60.0,0.21284603355081477,0.027850859359800757,0.3206889434432819,,,0.9999999999999999,,,,,0.43861416364610245,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 120 degrees Celsius is best described as",269aa5e2688776fb,b,180.0,120 degrees Celsius,120.0
heated oven air,0,temperature,1.1552349965127766,cold,0.0,1.8671460169818517,temp-v1_3a-p120-heated_oven_air-vs-swimming_pool_water,warm,2.0,-60.0,0.21284603355081477,0.027850859359800757,0.3206889434432819,,,0.9999999999999999,,,,,0.43861416364610245,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 120 degrees Celsius is best described as",269aa5e2688776fb,a,180.0,120 degrees Celsius,120.0
swimming-pool water,1,temperature,1.1281121062495414,hot,3.0,2.1087549608465803,temp-v1_3a-p120-heated_oven_air-vs-swimming_pool_water,hot,3.0,93.0,0.17831505056819247,0.03422563293872381,0.49961069492168897,,,1.0,,,,,0.2878486215713947,,,"For swimming-pool water, a typical temperature is 27 degrees Celsius. Relative to that 27-degree reference, a temperature of 120 degrees Celsius is best described as",fd6002790c3f9f36,b,27.0,120 degrees Celsius,120.0
heated oven air,0,temperature,1.1552349965127766,cold,0.0,1.8671460169818517,temp-v1_3a-p120-heated_oven_air-vs-bath_water,warm,2.0,-60.0,0.21284603355081477,0.027850859359800757,0.3206889434432819,,,0.9999999999999999,,,,,0.43861416364610245,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 120 degrees Celsius is best described as",269aa5e2688776fb,a,180.0,120 degrees Celsius,120.0
bath water,1,temperature,1.0242122616587621,hot,3.0,2.363872500402143,temp-v1_3a-p120-heated_oven_air-vs-bath_water,hot,3.0,82.0,0.08965094755837918,0.045599922104990094,0.5887743176238914,,,1.0,,,,,0.2759748127127394,,,"For bath water, a typical temperature is 38 degrees Celsius. Relative to that 38-degree reference, a temperature of 120 degrees Celsius is best described as",91f9f2223ad36d59,b,38.0,120 degrees Celsius,120.0
heated oven air,0,temperature,1.1552349965127766,cold,0.0,1.8671460169818517,temp-v1_3a-p120-heated_oven_air-vs-freshly_served_tea,warm,2.0,-60.0,0.21284603355081477,0.027850859359800757,0.3206889434432819,,,0.9999999999999999,,,,,0.43861416364610245,,,"For heated oven air, a typical temperature is 180 degrees Celsius. Relative to that 180-degree reference, a temperature of 120 degrees Celsius is best described as",269aa5e2688776fb,a,180.0,120 degrees Celsius,120.0
freshly served tea,1,temperature,0.8814670262779545,hot,3.0,2.4522685452889186,temp-v1_3a-p120-heated_oven_air-vs-freshly_served_tea,hot,3.0,40.0,0.11183703030965926,0.037785498256969856,0.7137281041652072,,,1.0,,,,,0.13664936726816376,,,"For freshly served tea, a typical temperature is 80 degrees Celsius. Relative to that 80-degree reference, a temperature of 120 degrees Celsius is best described as",3b1252b6ee3a51b8,b,80.0,120 degrees Celsius,120.0
an ant,0,size,0.7362317488687451,huge,3.0,1.176137637379691,size-v1_3a-p0003-an_ant-vs-a_house_mouse,small,1.0,1.0986122886681098,,,,0.01071451557280327,0.20136050255078644,1.0,,,0.7412730855597083,0.04665189631670213,,,,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 3 centimeters is best described as",4b290fe1a4427132,a,1.0,3 centimeters,3.0
a house mouse,0,size,0.6025867158497518,tiny,0.0,1.2132709990259771,size-v1_3a-p0003-an_ant-vs-a_house_mouse,small,1.0,-1.0986122886681098,,,,0.0022109628115209706,0.2203839159606517,1.0,,,0.7658702786701106,0.011534842557716703,,,,"For a house mouse, a typical body length is 9 centimeters. Relative to that 9-centimeter reference, a body length of 3 centimeters is best described as",9f0db30a7dfbe1fb,b,9.0,3 centimeters,3.0
a domestic cat,0,size,0.4873928468507467,tiny,0.0,1.1105825616594531,size-v1_3a-p0003-a_domestic_cat-vs-an_ant,small,1.0,-2.7300291078209855,,,,0.002405229229799401,0.12529226099946952,1.0,,,0.8527823519711158,0.019520157799615277,,,,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 3 centimeters is best described as",93d1c3a8ac7f8b34,a,46.0,3 centimeters,3.0
an ant,0,size,0.7362317488687451,huge,3.0,1.176137637379691,size-v1_3a-p0003-a_domestic_cat-vs-an_ant,small,1.0,1.0986122886681098,,,,0.01071451557280327,0.20136050255078644,1.0,,,0.7412730855597083,0.04665189631670213,,,,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 3 centimeters is best described as",4b290fe1a4427132,b,1.0,3 centimeters,3.0
an ant,0,size,0.7362317488687451,huge,3.0,1.176137637379691,size-v1_3a-p0003-an_ant-vs-a_labrador_dog,small,1.0,1.0986122886681098,,,,0.01071451557280327,0.20136050255078644,1.0,,,0.7412730855597083,0.04665189631670213,,,,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 3 centimeters is best described as",4b290fe1a4427132,a,1.0,3 centimeters,3.0
a labrador dog,0,size,0.43923968803978586,tiny,0.0,1.0916803143326514,size-v1_3a-p0003-an_ant-vs-a_labrador_dog,small,1.0,-2.995732273553991,,,,0.003330989227415717,0.10260507053150891,1.0000000000000002,,,0.8764772055873865,0.017586734653688995,,,,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 3 centimeters is best described as",653762b06bd6bd77,b,60.0,3 centimeters,3.0
an adult human,0,size,0.4728310405158962,tiny,0.0,1.1290156383006624,size-v1_3a-p0003-an_adult_human-vs-an_ant,small,1.0,-4.037186148382152,,,,0.0018073235562504502,0.13682290883552864,1.0,,,0.8499478499608539,0.011421917647367058,,,,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 3 centimeters is best described as",ad98aa5853e19b0e,a,170.0,3 centimeters,3.0
an ant,0,size,0.7362317488687451,huge,3.0,1.176137637379691,size-v1_3a-p0003-an_adult_human-vs-an_ant,small,1.0,1.0986122886681098,,,,0.01071451557280327,0.20136050255078644,1.0,,,0.7412730855597083,0.04665189631670213,,,,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 3 centimeters is best described as",4b290fe1a4427132,b,1.0,3 centimeters,3.0
an african elephant,0,size,0.5594292644122739,tiny,0.0,1.1421735459322622,size-v1_3a-p0003-an_african_elephant-vs-an_ant,small,1.0,-4.75932086581535,,,,0.0032530974716443502,0.15776399682932263,1.0,,,0.8168862598586839,0.022096645840349156,,,,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 3 centimeters is best described as",c86e775172300d01,a,350.0,3 centimeters,3.0
an ant,0,size,0.7362317488687451,huge,3.0,1.176137637379691,size-v1_3a-p0003-an_african_elephant-vs-an_ant,small,1.0,1.0986122886681098,,,,0.01071451557280327,0.20136050255078644,1.0,,,0.7412730855597083,0.04665189631670213,,,,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 3 centimeters is best described as",4b290fe1a4427132,b,1.0,3 centimeters,3.0
a domestic cat,0,size,0.3855775106951656,tiny,0.0,1.0715291341167459,size-v1_3a-p0008-a_domestic_cat-vs-an_ant,small,1.0,-1.749199854809259,,,,0.0017501402744824154,0.0846227042225166,1.0,,,0.8970333048482656,0.016593850654735384,,,,"For a domestic cat, a typical body length is 46 centimeters. Relative to that 46-centimeter reference, a body length of 8 centimeters is best described as",63cd8e4162640984,a,46.0,8 centimeters,8.0
an ant,0,size,0.6470031824163422,huge,3.0,1.1387878774391642,size-v1_3a-p0008-a_domestic_cat-vs-an_ant,small,1.0,2.0794415416798357,,,,0.008831258701314074,0.1602857584443911,1.0000000000000002,,,0.79172258444644,0.03916039840785496,,,,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 8 centimeters is best described as",8798ea32e3f64d73,b,1.0,8 centimeters,8.0
a labrador dog,0,size,0.4415513614588284,tiny,0.0,1.0992353524332992,size-v1_3a-p0008-a_labrador_dog-vs-an_ant,small,1.0,-2.0149030205422647,,,,0.0033400634402729473,0.1078927849279502,1.0000000000000002,,,0.8734295922565801,0.015337559375196833,,,,"For a labrador dog, a typical body length is 60 centimeters. Relative to that 60-centimeter reference, a body length of 8 centimeters is best described as",061726ddace8fee2,a,60.0,8 centimeters,8.0
an ant,0,size,0.6470031824163422,huge,3.0,1.1387878774391642,size-v1_3a-p0008-a_labrador_dog-vs-an_ant,small,1.0,2.0794415416798357,,,,0.008831258701314074,0.1602857584443911,1.0000000000000002,,,0.79172258444644,0.03916039840785496,,,,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 8 centimeters is best described as",8798ea32e3f64d73,b,1.0,8 centimeters,8.0
an adult human,0,size,0.5629261699305828,tiny,0.0,1.181425023560083,size-v1_3a-p0008-an_adult_human-vs-an_ant,small,1.0,-3.056356895370426,,,,0.0033311980399938403,0.186293361235053,1.0000000000000002,,,0.7988447069699955,0.01153073375495768,,,,"For an adult human, a typical body length is 170 centimeters. Relative to that 170-centimeter reference, a body length of 8 centimeters is best described as",bd811db8312d7588,a,170.0,8 centimeters,8.0
an ant,0,size,0.6470031824163422,huge,3.0,1.1387878774391642,size-v1_3a-p0008-an_adult_human-vs-an_ant,small,1.0,2.0794415416798357,,,,0.008831258701314074,0.1602857584443911,1.0000000000000002,,,0.79172258444644,0.03916039840785496,,,,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 8 centimeters is best described as",8798ea32e3f64d73,b,1.0,8 centimeters,8.0
an ant,0,size,0.6470031824163422,huge,3.0,1.1387878774391642,size-v1_3a-p0008-an_ant-vs-an_african_elephant,small,1.0,2.0794415416798357,,,,0.008831258701314074,0.1602857584443911,1.0000000000000002,,,0.79172258444644,0.03916039840785496,,,,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 8 centimeters is best described as",8798ea32e3f64d73,a,1.0,8 centimeters,8.0
an african elephant,0,size,0.5126100468541382,tiny,0.0,1.110800879044506,size-v1_3a-p0008-an_ant-vs-an_african_elephant,small,1.0,-3.7784916128036232,,,,0.004182288713157523,0.12583799094137502,1.0,,,0.8465780310222835,0.023401689323184,,,,"For an african elephant, a typical body length is 350 centimeters. Relative to that 350-centimeter reference, a body length of 8 centimeters is best described as",ca05814d0130252b,b,350.0,8 centimeters,8.0
an ant,0,size,0.730959427356007,huge,3.0,1.1761712429356697,size-v1_3a-p0015-an_ant-vs-a_house_mouse,small,1.0,2.70805020110221,,,,0.007201356894012322,0.20871737879704647,1.0,,,0.7371324146595397,0.04694884964940151,,,,"For an ant, a typical body length is 1 centimeters. Relative to that 1-centimeter reference, a body length of 15 centimeters is best described as",dc4ad7bc0c533a55,a,1.0,15 centimeters,15.0
