comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
house mice in this fictional setting,adult humans in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.9600536563381928,huge,3.0,False,False,-8.264209747314453,-9.058571815490723,-9.921666145324707,-12.207368850708008,0.7943620681762695,2.4636936767371616,size-v2-counter_natural-p0130-house_mice_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,huge,3.0,tiny_huge,0.6017283402534298,0.2719026270037098,0.11470340196945226,0.01166563077340799,"In this fictional setting, ignore real-world sizes. The normal body length for adult humans in this fictional setting is 30 centimeters. Compared only to that 30-centimeter fictional baseline for adult humans in this fictional setting, a body length of 130 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
house mice in this fictional setting,labrador dogs in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.5177668874092579,tiny,0.0,False,False,-9.440146446228027,-9.56625747680664,-5.771060943603516,-7.93890380859375,-2.1678428649902344,0.9647745629857748,size-v2-counter_natural-p0130-house_mice_in_this_fictional_setting-vs-labrador_dogs_in_this_fictional_setting,small,1.0,tiny_huge,0.021937134477800456,0.019337956227842533,0.8602872470966882,0.09843766219766872,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 130 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
house mice in this fictional setting,labrador dogs in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.4954736937739791,small,1.0,False,False,-10.959762573242188,-9.9170503616333,-6.719193458557129,-9.1071138381958,2.387920379638672,0.9806707499812961,size-v2-counter_natural-p0130-house_mice_in_this_fictional_setting-vs-labrador_dogs_in_this_fictional_setting,small,1.0,tiny_huge,0.012553201676528025,0.035612188694487706,0.8717867675627365,0.08004784206624779,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 130 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
african elephants in this fictional setting,labrador dogs in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.8629327144246606,huge,3.0,False,False,-8.750499725341797,-9.940237998962402,-10.729253768920898,-12.78071117401123,1.1897382736206055,2.565781152833083,size-v2-counter_natural-p0130-african_elephants_in_this_fictional_setting-vs-labrador_dogs_in_this_fictional_setting,huge,3.0,tiny_huge,0.684784774362965,0.20838062123938053,0.09466558726542669,0.012169017132227813,"In this fictional setting, ignore real-world sizes. The normal body length for african elephants in this fictional setting is 60 centimeters. Compared only to that 60-centimeter fictional baseline for african elephants in this fictional setting, a body length of 130 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
african elephants in this fictional setting,labrador dogs in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.4954736937739791,small,1.0,False,False,-10.959762573242188,-9.9170503616333,-6.719193458557129,-9.1071138381958,2.387920379638672,0.9806707499812961,size-v2-counter_natural-p0130-african_elephants_in_this_fictional_setting-vs-labrador_dogs_in_this_fictional_setting,small,1.0,tiny_huge,0.012553201676528025,0.035612188694487706,0.8717867675627365,0.08004784206624779,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 130 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
african elephants in this fictional setting,house mice in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.8629327144246606,huge,3.0,False,False,-8.750499725341797,-9.940237998962402,-10.729253768920898,-12.78071117401123,1.1897382736206055,2.565781152833083,size-v2-counter_natural-p0130-african_elephants_in_this_fictional_setting-vs-house_mice_in_this_fictional_setting,huge,3.0,tiny_huge,0.684784774362965,0.20838062123938053,0.09466558726542669,0.012169017132227813,"In this fictional setting, ignore real-world sizes. The normal body length for african elephants in this fictional setting is 60 centimeters. Compared only to that 60-centimeter fictional baseline for african elephants in this fictional setting, a body length of 130 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
african elephants in this fictional setting,house mice in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.5177668874092579,tiny,0.0,False,False,-9.440146446228027,-9.56625747680664,-5.771060943603516,-7.93890380859375,-2.1678428649902344,0.9647745629857748,size-v2-counter_natural-p0130-african_elephants_in_this_fictional_setting-vs-house_mice_in_this_fictional_setting,small,1.0,tiny_huge,0.021937134477800456,0.019337956227842533,0.8602872470966882,0.09843766219766872,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 130 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,130 centimeters,gradable_scalar,centimeters,130
labrador dogs in this fictional setting,adult humans in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.9094696724843521,large,2.0,False,False,-8.050779342651367,-7.388119220733643,-9.323980331420898,-12.103572845458984,0.6626601219177246,2.211697433296729,size-v2-counter_natural-p0200-labrador_dogs_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,large,2.0,tiny_huge,0.3089037938951296,0.5992566699322269,0.08647271174688671,0.005366824425756809,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 200 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
labrador dogs in this fictional setting,adult humans in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.0549078450666611,huge,3.0,False,False,-7.781853675842285,-8.770171165466309,-8.843998908996582,-11.01046371459961,0.9883174896240234,2.3271990450700875,size-v2-counter_natural-p0200-labrador_dogs_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,huge,3.0,tiny_huge,0.5689808814281293,0.2117760489915455,0.19670430280260864,0.022538766777716632,"In this fictional setting, ignore real-world sizes. The normal body length for adult humans in this fictional setting is 30 centimeters. Compared only to that 30-centimeter fictional baseline for adult humans in this fictional setting, a body length of 200 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
adult humans in this fictional setting,house mice in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.0549078450666611,huge,3.0,False,False,-7.781853675842285,-8.770171165466309,-8.843998908996582,-11.01046371459961,0.9883174896240234,2.3271990450700875,size-v2-counter_natural-p0200-adult_humans_in_this_fictional_setting-vs-house_mice_in_this_fictional_setting,huge,3.0,tiny_huge,0.5689808814281293,0.2117760489915455,0.19670430280260864,0.022538766777716632,"In this fictional setting, ignore real-world sizes. The normal body length for adult humans in this fictional setting is 30 centimeters. Compared only to that 30-centimeter fictional baseline for adult humans in this fictional setting, a body length of 200 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
adult humans in this fictional setting,house mice in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.3807378604264957,small,1.0,False,False,-10.072550773620605,-10.017061233520508,-5.420804500579834,-7.831076145172119,2.410271644592285,0.9453667357695431,size-v2-counter_natural-p0200-adult_humans_in_this_fictional_setting-vs-house_mice_in_this_fictional_setting,small,1.0,tiny_huge,0.008603480453321577,0.009094377499418617,0.9013675394107414,0.0809346026365185,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 200 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
labrador dogs in this fictional setting,house mice in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.9094696724843521,large,2.0,False,False,-8.050779342651367,-7.388119220733643,-9.323980331420898,-12.103572845458984,0.6626601219177246,2.211697433296729,size-v2-counter_natural-p0200-labrador_dogs_in_this_fictional_setting-vs-house_mice_in_this_fictional_setting,large,2.0,tiny_huge,0.3089037938951296,0.5992566699322269,0.08647271174688671,0.005366824425756809,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 200 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
labrador dogs in this fictional setting,house mice in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.3807378604264957,small,1.0,False,False,-10.072550773620605,-10.017061233520508,-5.420804500579834,-7.831076145172119,2.410271644592285,0.9453667357695431,size-v2-counter_natural-p0200-labrador_dogs_in_this_fictional_setting-vs-house_mice_in_this_fictional_setting,small,1.0,tiny_huge,0.008603480453321577,0.009094377499418617,0.9013675394107414,0.0809346026365185,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 200 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
labrador dogs in this fictional setting,african elephants in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.9094696724843521,large,2.0,False,False,-8.050779342651367,-7.388119220733643,-9.323980331420898,-12.103572845458984,0.6626601219177246,2.211697433296729,size-v2-counter_natural-p0200-labrador_dogs_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,large,2.0,tiny_huge,0.3089037938951296,0.5992566699322269,0.08647271174688671,0.005366824425756809,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 200 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
labrador dogs in this fictional setting,african elephants in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.8171540075900151,huge,3.0,False,False,-7.710058689117432,-9.037919998168945,-9.808147430419922,-11.92454719543457,1.3278613090515137,2.6044499340310767,size-v2-counter_natural-p0200-labrador_dogs_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,huge,3.0,tiny_huge,0.7130053200423511,0.18897742676576287,0.08747912037249747,0.010538132819388453,"In this fictional setting, ignore real-world sizes. The normal body length for african elephants in this fictional setting is 60 centimeters. Compared only to that 60-centimeter fictional baseline for african elephants in this fictional setting, a body length of 200 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
house mice in this fictional setting,african elephants in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.3807378604264957,small,1.0,False,False,-10.072550773620605,-10.017061233520508,-5.420804500579834,-7.831076145172119,2.410271644592285,0.9453667357695431,size-v2-counter_natural-p0200-house_mice_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,small,1.0,tiny_huge,0.008603480453321577,0.009094377499418617,0.9013675394107414,0.0809346026365185,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 200 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
house mice in this fictional setting,african elephants in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.8171540075900151,huge,3.0,False,False,-7.710058689117432,-9.037919998168945,-9.808147430419922,-11.92454719543457,1.3278613090515137,2.6044499340310767,size-v2-counter_natural-p0200-house_mice_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,huge,3.0,tiny_huge,0.7130053200423511,0.18897742676576287,0.08747912037249747,0.010538132819388453,"In this fictional setting, ignore real-world sizes. The normal body length for african elephants in this fictional setting is 60 centimeters. Compared only to that 60-centimeter fictional baseline for african elephants in this fictional setting, a body length of 200 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,200 centimeters,gradable_scalar,centimeters,200
adult humans in this fictional setting,labrador dogs in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.0973936255843508,huge,3.0,False,False,-7.7946977615356445,-8.500724792480469,-8.658255577087402,-11.075102806091309,0.7060270309448242,2.257627904990656,size-v2-counter_natural-p0320-adult_humans_in_this_fictional_setting-vs-labrador_dogs_in_this_fictional_setting,huge,3.0,tiny_huge,0.5120659079598988,0.2527564336798994,0.21591731375116086,0.0192603446090409,"In this fictional setting, ignore real-world sizes. The normal body length for adult humans in this fictional setting is 30 centimeters. Compared only to that 30-centimeter fictional baseline for adult humans in this fictional setting, a body length of 320 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
adult humans in this fictional setting,labrador dogs in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.940841206656834,large,2.0,False,False,-7.445329666137695,-7.462454795837402,-9.314026832580566,-11.53537654876709,-0.01712512969970703,2.3770505798711294,size-v2-counter_natural-p0320-adult_humans_in_this_fictional_setting-vs-labrador_dogs_in_this_fictional_setting,huge,3.0,tiny_huge,0.4642345118633876,0.45635212175130174,0.0716428007783632,0.007770565606947467,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 320 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
labrador dogs in this fictional setting,african elephants in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.940841206656834,large,2.0,False,False,-7.445329666137695,-7.462454795837402,-9.314026832580566,-11.53537654876709,-0.01712512969970703,2.3770505798711294,size-v2-counter_natural-p0320-labrador_dogs_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,huge,3.0,tiny_huge,0.4642345118633876,0.45635212175130174,0.0716428007783632,0.007770565606947467,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 320 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
labrador dogs in this fictional setting,african elephants in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.812364008040287,huge,3.0,False,False,-7.525528907775879,-8.908185958862305,-9.611968994140625,-11.68062686920166,1.3826570510864258,2.607240239085827,size-v2-counter_natural-p0320-labrador_dogs_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,huge,3.0,tiny_huge,0.7190502057234829,0.18041759413735003,0.08925443364067831,0.011277766498488807,"In this fictional setting, ignore real-world sizes. The normal body length for african elephants in this fictional setting is 60 centimeters. Compared only to that 60-centimeter fictional baseline for african elephants in this fictional setting, a body length of 320 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,320 centimeters,gradable_scalar,centimeters,320
house mice in this fictional setting,adult humans in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9080902362689456,large,2.0,False,False,-7.411625862121582,-8.281780242919922,-9.303045272827148,-11.672920227050781,-0.8701543807983398,2.518316261921827,size-v2-counter_natural-p0500-house_mice_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,huge,3.0,tiny_huge,0.6313735426829058,0.26447409098784214,0.09524745189742537,0.008904914431826666,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 500 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
house mice in this fictional setting,adult humans in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,0.8474191743905212,huge,3.0,False,False,-7.005853652954102,-8.172019958496094,-9.12978458404541,-11.009647369384766,1.1661663055419922,2.582286780154017,size-v2-counter_natural-p0500-house_mice_in_this_fictional_setting-vs-adult_humans_in_this_fictional_setting,huge,3.0,tiny_huge,0.6899568111734221,0.2149623072384224,0.08249173215690568,0.012589149431249818,"In this fictional setting, ignore real-world sizes. The normal body length for adult humans in this fictional setting is 30 centimeters. Compared only to that 30-centimeter fictional baseline for adult humans in this fictional setting, a body length of 500 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
house mice in this fictional setting,labrador dogs in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9080902362689456,large,2.0,False,False,-7.411625862121582,-8.281780242919922,-9.303045272827148,-11.672920227050781,-0.8701543807983398,2.518316261921827,size-v2-counter_natural-p0500-house_mice_in_this_fictional_setting-vs-labrador_dogs_in_this_fictional_setting,huge,3.0,tiny_huge,0.6313735426829058,0.26447409098784214,0.09524745189742537,0.008904914431826666,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 500 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
house mice in this fictional setting,labrador dogs in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.0731154424552438,huge,3.0,False,False,-7.758168697357178,-7.7860331535339355,-8.824445724487305,-11.101555824279785,0.027864456176757812,2.2487443373414178,size-v2-counter_natural-p0500-house_mice_in_this_fictional_setting-vs-labrador_dogs_in_this_fictional_setting,huge,3.0,tiny_huge,0.4251474337738746,0.41346445753252853,0.1463731209547366,0.015014987738860135,"In this fictional setting, ignore real-world sizes. The normal body length for labrador dogs in this fictional setting is 170 centimeters. Compared only to that 170-centimeter fictional baseline for labrador dogs in this fictional setting, a body length of 500 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
house mice in this fictional setting,african elephants in this fictional setting,standard_explicit,0,size_v2_behavioral_lockin_same_value_different_standard,size,0.9080902362689456,large,2.0,False,False,-7.411625862121582,-8.281780242919922,-9.303045272827148,-11.672920227050781,-0.8701543807983398,2.518316261921827,size-v2-counter_natural-p0500-house_mice_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,huge,3.0,tiny_huge,0.6313735426829058,0.26447409098784214,0.09524745189742537,0.008904914431826666,"In this fictional setting, ignore real-world sizes. The normal body length for house mice in this fictional setting is 350 centimeters. Compared only to that 350-centimeter fictional baseline for house mice in this fictional setting, a body length of 500 centimeters feels",relative_open_size,a,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
house mice in this fictional setting,african elephants in this fictional setting,standard_explicit,1,size_v2_behavioral_lockin_same_value_different_standard,size,1.0168532566397024,huge,3.0,False,False,-7.28975772857666,-8.63614273071289,-8.339484214782715,-10.46368408203125,1.0497264862060547,2.3427789601919424,size-v2-counter_natural-p0500-house_mice_in_this_fictional_setting-vs-african_elephants_in_this_fictional_setting,huge,3.0,tiny_huge,0.6053079753464266,0.15748849004751955,0.2118780540576238,0.02532548054843003,"In this fictional setting, ignore real-world sizes. The normal body length for african elephants in this fictional setting is 60 centimeters. Compared only to that 60-centimeter fictional baseline for african elephants in this fictional setting, a body length of 500 centimeters feels",relative_open_size,b,bierwisch_kennedy_size_v2_counter_natural,comparison_class_explicit,500 centimeters,gradable_scalar,centimeters,500
