comparison,correct,domain,entropy,expected_label,expected_label_index,ordered_score,pair_id,pred_label,pred_label_index,predictor,prob_cold,prob_cool,prob_hot,prob_huge,prob_large,prob_mass_in_label_order,prob_mature,prob_old,prob_small,prob_tiny,prob_warm,prob_young,prob_youthful,prompt,prompt_hash,side,standard,target,value
freshly served tea,0,temperature,0.7788313680150059,cold,0.0,2.5826296309427854,temp-v1_3b-p055-freshly_served_tea-vs-freezer_air,hot,3.0,-25.0,0.045455035542142246,0.09755389741173268,0.7710935994388027,,,1.0000000000000002,,,,,0.08589746760732249,,,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 55 degrees Celsius would best be called",02feb4e3f1ed0418,a,80.0,55 degrees Celsius,55.0
freezer air,0,temperature,1.257620355405145,hot,3.0,1.1528398924336098,temp-v1_3b-p055-freshly_served_tea-vs-freezer_air,cold,0.0,73.0,0.470863361432309,0.14272934264862594,0.23729595794685354,,,1.0,,,,,0.14911133797221157,,,"If the normal temperature for freezer air is -18 degrees Celsius, then 55 degrees Celsius would best be called",eb730920e6439921,b,-18.0,55 degrees Celsius,55.0
heated oven air,0,temperature,0.30499873696445134,cold,0.0,2.8964134883135255,temp-v1_3b-p055-heated_oven_air-vs-freezer_air,hot,3.0,-125.0,0.014358953228306867,0.005832090721854205,0.9309634854919931,,,1.0,,,,,0.04884547055784581,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 55 degrees Celsius would best be called",1dcbf84cabeeabc7,a,180.0,55 degrees Celsius,55.0
freezer air,0,temperature,1.257620355405145,hot,3.0,1.1528398924336098,temp-v1_3b-p055-heated_oven_air-vs-freezer_air,cold,0.0,73.0,0.470863361432309,0.14272934264862594,0.23729595794685354,,,1.0,,,,,0.14911133797221157,,,"If the normal temperature for freezer air is -18 degrees Celsius, then 55 degrees Celsius would best be called",eb730920e6439921,b,-18.0,55 degrees Celsius,55.0
room air,1,temperature,1.3101565413571654,hot,3.0,1.8839114499388927,temp-v1_3b-p055-room_air-vs-bath_water,hot,3.0,34.0,0.16147097883308148,0.21711558468236283,0.42396899228741847,,,0.9999999999999999,,,,,0.19744444419713708,,,"If the normal temperature for room air is 21 degrees Celsius, then 55 degrees Celsius would best be called",6ed2829bb7e59c14,a,21.0,55 degrees Celsius,55.0
bath water,0,temperature,0.8079795018329039,warm,2.0,2.545787508208987,temp-v1_3b-p055-room_air-vs-bath_water,hot,3.0,17.0,0.076303373710178,0.06263700021615651,0.7610312558454998,,,1.0,,,,,0.1000283702281657,,,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",4850631483e7a889,b,38.0,55 degrees Celsius,55.0
room air,1,temperature,1.3101565413571654,hot,3.0,1.8839114499388927,temp-v1_3b-p055-room_air-vs-freshly_served_tea,hot,3.0,34.0,0.16147097883308148,0.21711558468236283,0.42396899228741847,,,0.9999999999999999,,,,,0.19744444419713708,,,"If the normal temperature for room air is 21 degrees Celsius, then 55 degrees Celsius would best be called",6ed2829bb7e59c14,a,21.0,55 degrees Celsius,55.0
freshly served tea,0,temperature,0.7788313680150059,cold,0.0,2.5826296309427854,temp-v1_3b-p055-room_air-vs-freshly_served_tea,hot,3.0,-25.0,0.045455035542142246,0.09755389741173268,0.7710935994388027,,,1.0000000000000002,,,,,0.08589746760732249,,,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 55 degrees Celsius would best be called",02feb4e3f1ed0418,b,80.0,55 degrees Celsius,55.0
room air,1,temperature,1.3101565413571654,hot,3.0,1.8839114499388927,temp-v1_3b-p055-room_air-vs-heated_oven_air,hot,3.0,34.0,0.16147097883308148,0.21711558468236283,0.42396899228741847,,,0.9999999999999999,,,,,0.19744444419713708,,,"If the normal temperature for room air is 21 degrees Celsius, then 55 degrees Celsius would best be called",6ed2829bb7e59c14,a,21.0,55 degrees Celsius,55.0
heated oven air,0,temperature,0.30499873696445134,cold,0.0,2.8964134883135255,temp-v1_3b-p055-room_air-vs-heated_oven_air,hot,3.0,-125.0,0.014358953228306867,0.005832090721854205,0.9309634854919931,,,1.0,,,,,0.04884547055784581,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 55 degrees Celsius would best be called",1dcbf84cabeeabc7,b,180.0,55 degrees Celsius,55.0
bath water,0,temperature,0.8079795018329039,warm,2.0,2.545787508208987,temp-v1_3b-p055-bath_water-vs-swimming_pool_water,hot,3.0,17.0,0.076303373710178,0.06263700021615651,0.7610312558454998,,,1.0,,,,,0.1000283702281657,,,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",4850631483e7a889,a,38.0,55 degrees Celsius,55.0
swimming-pool water,1,temperature,1.2181645837186132,hot,3.0,2.1050860407823366,temp-v1_3b-p055-bath_water-vs-swimming_pool_water,hot,3.0,28.0,0.13189644743176002,0.14181049233148546,0.5106894279773424,,,1.0,,,,,0.2156036322594121,,,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 55 degrees Celsius would best be called",d1de285e0443c83a,b,27.0,55 degrees Celsius,55.0
freshly served tea,0,temperature,0.7788313680150059,cold,0.0,2.5826296309427854,temp-v1_3b-p055-freshly_served_tea-vs-swimming_pool_water,hot,3.0,-25.0,0.045455035542142246,0.09755389741173268,0.7710935994388027,,,1.0000000000000002,,,,,0.08589746760732249,,,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 55 degrees Celsius would best be called",02feb4e3f1ed0418,a,80.0,55 degrees Celsius,55.0
swimming-pool water,1,temperature,1.2181645837186132,hot,3.0,2.1050860407823366,temp-v1_3b-p055-freshly_served_tea-vs-swimming_pool_water,hot,3.0,28.0,0.13189644743176002,0.14181049233148546,0.5106894279773424,,,1.0,,,,,0.2156036322594121,,,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 55 degrees Celsius would best be called",d1de285e0443c83a,b,27.0,55 degrees Celsius,55.0
swimming-pool water,1,temperature,1.2181645837186132,hot,3.0,2.1050860407823366,temp-v1_3b-p055-swimming_pool_water-vs-heated_oven_air,hot,3.0,28.0,0.13189644743176002,0.14181049233148546,0.5106894279773424,,,1.0,,,,,0.2156036322594121,,,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 55 degrees Celsius would best be called",d1de285e0443c83a,a,27.0,55 degrees Celsius,55.0
heated oven air,0,temperature,0.30499873696445134,cold,0.0,2.8964134883135255,temp-v1_3b-p055-swimming_pool_water-vs-heated_oven_air,hot,3.0,-125.0,0.014358953228306867,0.005832090721854205,0.9309634854919931,,,1.0,,,,,0.04884547055784581,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 55 degrees Celsius would best be called",1dcbf84cabeeabc7,b,180.0,55 degrees Celsius,55.0
freshly served tea,0,temperature,0.7788313680150059,cold,0.0,2.5826296309427854,temp-v1_3b-p055-freshly_served_tea-vs-bath_water,hot,3.0,-25.0,0.045455035542142246,0.09755389741173268,0.7710935994388027,,,1.0000000000000002,,,,,0.08589746760732249,,,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 55 degrees Celsius would best be called",02feb4e3f1ed0418,a,80.0,55 degrees Celsius,55.0
bath water,0,temperature,0.8079795018329039,warm,2.0,2.545787508208987,temp-v1_3b-p055-freshly_served_tea-vs-bath_water,hot,3.0,17.0,0.076303373710178,0.06263700021615651,0.7610312558454998,,,1.0,,,,,0.1000283702281657,,,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",4850631483e7a889,b,38.0,55 degrees Celsius,55.0
bath water,0,temperature,0.8079795018329039,warm,2.0,2.545787508208987,temp-v1_3b-p055-bath_water-vs-heated_oven_air,hot,3.0,17.0,0.076303373710178,0.06263700021615651,0.7610312558454998,,,1.0,,,,,0.1000283702281657,,,"If the normal temperature for bath water is 38 degrees Celsius, then 55 degrees Celsius would best be called",4850631483e7a889,a,38.0,55 degrees Celsius,55.0
heated oven air,0,temperature,0.30499873696445134,cold,0.0,2.8964134883135255,temp-v1_3b-p055-bath_water-vs-heated_oven_air,hot,3.0,-125.0,0.014358953228306867,0.005832090721854205,0.9309634854919931,,,1.0,,,,,0.04884547055784581,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 55 degrees Celsius would best be called",1dcbf84cabeeabc7,b,180.0,55 degrees Celsius,55.0
freshly served tea,0,temperature,0.8485222551738854,warm,2.0,2.549921205639119,temp-v1_3b-p085-freshly_served_tea-vs-freezer_air,hot,3.0,5.0,0.056582254943593396,0.07323223636412445,0.7363179518904301,,,1.0,,,,,0.13386755680185197,,,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",f64ea6a1149bcb41,a,80.0,85 degrees Celsius,85.0
freezer air,1,temperature,1.1206820877503858,hot,3.0,1.677095637705571,temp-v1_3b-p085-freshly_served_tea-vs-freezer_air,hot,3.0,103.0,0.3651768705008355,0.0695151347122627,0.4769645134195045,,,1.0,,,,,0.08834348136739728,,,"If the normal temperature for freezer air is -18 degrees Celsius, then 85 degrees Celsius would best be called",963b007fee96baf9,b,-18.0,85 degrees Celsius,85.0
heated oven air,0,temperature,0.35369583503608637,cold,0.0,2.880130825300857,temp-v1_3b-p085-heated_oven_air-vs-freezer_air,hot,3.0,-95.0,0.013333333335958191,0.007351115352020007,0.9141486073247932,,,1.0000000000000002,,,,,0.06516694398722878,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",cc149707961d5e45,a,180.0,85 degrees Celsius,85.0
freezer air,1,temperature,1.1206820877503858,hot,3.0,1.677095637705571,temp-v1_3b-p085-heated_oven_air-vs-freezer_air,hot,3.0,103.0,0.3651768705008355,0.0695151347122627,0.4769645134195045,,,1.0,,,,,0.08834348136739728,,,"If the normal temperature for freezer air is -18 degrees Celsius, then 85 degrees Celsius would best be called",963b007fee96baf9,b,-18.0,85 degrees Celsius,85.0
room air,1,temperature,1.2342369558482424,hot,3.0,2.089023841610452,temp-v1_3b-p085-room_air-vs-freshly_served_tea,hot,3.0,64.0,0.11164840223035591,0.17856564609121808,0.490886292162382,,,1.0,,,,,0.21889965951604404,,,"If the normal temperature for room air is 21 degrees Celsius, then 85 degrees Celsius would best be called",6b407fe1f538b34a,a,21.0,85 degrees Celsius,85.0
freshly served tea,0,temperature,0.8485222551738854,warm,2.0,2.549921205639119,temp-v1_3b-p085-room_air-vs-freshly_served_tea,hot,3.0,5.0,0.056582254943593396,0.07323223636412445,0.7363179518904301,,,1.0,,,,,0.13386755680185197,,,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",f64ea6a1149bcb41,b,80.0,85 degrees Celsius,85.0
room air,1,temperature,1.2342369558482424,hot,3.0,2.089023841610452,temp-v1_3b-p085-room_air-vs-heated_oven_air,hot,3.0,64.0,0.11164840223035591,0.17856564609121808,0.490886292162382,,,1.0,,,,,0.21889965951604404,,,"If the normal temperature for room air is 21 degrees Celsius, then 85 degrees Celsius would best be called",6b407fe1f538b34a,a,21.0,85 degrees Celsius,85.0
heated oven air,0,temperature,0.35369583503608637,cold,0.0,2.880130825300857,temp-v1_3b-p085-room_air-vs-heated_oven_air,hot,3.0,-95.0,0.013333333335958191,0.007351115352020007,0.9141486073247932,,,1.0000000000000002,,,,,0.06516694398722878,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",cc149707961d5e45,b,180.0,85 degrees Celsius,85.0
freshly served tea,0,temperature,0.8485222551738854,warm,2.0,2.549921205639119,temp-v1_3b-p085-freshly_served_tea-vs-swimming_pool_water,hot,3.0,5.0,0.056582254943593396,0.07323223636412445,0.7363179518904301,,,1.0,,,,,0.13386755680185197,,,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",f64ea6a1149bcb41,a,80.0,85 degrees Celsius,85.0
swimming-pool water,1,temperature,1.1922227357625705,hot,3.0,2.126285240642222,temp-v1_3b-p085-freshly_served_tea-vs-swimming_pool_water,hot,3.0,58.0,0.1411710725931071,0.12729647307724756,0.5359238589056838,,,1.0000000000000002,,,,,0.19560859542396164,,,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 85 degrees Celsius would best be called",7c1630a52254bed5,b,27.0,85 degrees Celsius,85.0
swimming-pool water,1,temperature,1.1922227357625705,hot,3.0,2.126285240642222,temp-v1_3b-p085-swimming_pool_water-vs-heated_oven_air,hot,3.0,58.0,0.1411710725931071,0.12729647307724756,0.5359238589056838,,,1.0000000000000002,,,,,0.19560859542396164,,,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 85 degrees Celsius would best be called",7c1630a52254bed5,a,27.0,85 degrees Celsius,85.0
heated oven air,0,temperature,0.35369583503608637,cold,0.0,2.880130825300857,temp-v1_3b-p085-swimming_pool_water-vs-heated_oven_air,hot,3.0,-95.0,0.013333333335958191,0.007351115352020007,0.9141486073247932,,,1.0000000000000002,,,,,0.06516694398722878,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",cc149707961d5e45,b,180.0,85 degrees Celsius,85.0
bath water,1,temperature,0.9950936435957188,hot,3.0,2.1884417736126083,temp-v1_3b-p085-bath_water-vs-freshly_served_tea,hot,3.0,47.0,0.19774130078211685,0.06381770256072433,0.6477420777375665,,,1.0,,,,,0.09069891891959218,,,"If the normal temperature for bath water is 38 degrees Celsius, then 85 degrees Celsius would best be called",f854c70da2923eef,a,38.0,85 degrees Celsius,85.0
freshly served tea,0,temperature,0.8485222551738854,warm,2.0,2.549921205639119,temp-v1_3b-p085-bath_water-vs-freshly_served_tea,hot,3.0,5.0,0.056582254943593396,0.07323223636412445,0.7363179518904301,,,1.0,,,,,0.13386755680185197,,,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",f64ea6a1149bcb41,b,80.0,85 degrees Celsius,85.0
bath water,1,temperature,0.9950936435957188,hot,3.0,2.1884417736126083,temp-v1_3b-p085-bath_water-vs-heated_oven_air,hot,3.0,47.0,0.19774130078211685,0.06381770256072433,0.6477420777375665,,,1.0,,,,,0.09069891891959218,,,"If the normal temperature for bath water is 38 degrees Celsius, then 85 degrees Celsius would best be called",f854c70da2923eef,a,38.0,85 degrees Celsius,85.0
heated oven air,0,temperature,0.35369583503608637,cold,0.0,2.880130825300857,temp-v1_3b-p085-bath_water-vs-heated_oven_air,hot,3.0,-95.0,0.013333333335958191,0.007351115352020007,0.9141486073247932,,,1.0000000000000002,,,,,0.06516694398722878,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",cc149707961d5e45,b,180.0,85 degrees Celsius,85.0
freshly served tea,0,temperature,0.8485222551738854,warm,2.0,2.549921205639119,temp-v1_3b-p085-freshly_served_tea-vs-heated_oven_air,hot,3.0,5.0,0.056582254943593396,0.07323223636412445,0.7363179518904301,,,1.0,,,,,0.13386755680185197,,,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 85 degrees Celsius would best be called",f64ea6a1149bcb41,a,80.0,85 degrees Celsius,85.0
heated oven air,0,temperature,0.35369583503608637,cold,0.0,2.880130825300857,temp-v1_3b-p085-freshly_served_tea-vs-heated_oven_air,hot,3.0,-95.0,0.013333333335958191,0.007351115352020007,0.9141486073247932,,,1.0000000000000002,,,,,0.06516694398722878,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 85 degrees Celsius would best be called",cc149707961d5e45,b,180.0,85 degrees Celsius,85.0
freezer air,0,temperature,0.9652417707854738,hot,3.0,0.6085540523340581,temp-v1_3b-p120-freezer_air-vs-heated_oven_air,cold,0.0,138.0,0.685946820583668,0.10816964691903898,0.08861734042043311,,,0.9999999999999999,,,,,0.11726619207685983,,,"If the normal temperature for freezer air is -18 degrees Celsius, then 120 degrees Celsius would best be called",69aef7a7bdc8adc0,a,-18.0,120 degrees Celsius,120.0
heated oven air,0,temperature,0.47476032344391617,cold,0.0,2.79665292868103,temp-v1_3b-p120-freezer_air-vs-heated_oven_air,hot,3.0,-60.0,0.035067065809296076,0.014715254965081774,0.881502315264704,,,1.0,,,,,0.06871536396091815,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",8495c89e8cb321dc,b,180.0,120 degrees Celsius,120.0
heated oven air,0,temperature,0.47476032344391617,cold,0.0,2.79665292868103,temp-v1_3b-p120-heated_oven_air-vs-room_air,hot,3.0,-60.0,0.035067065809296076,0.014715254965081774,0.881502315264704,,,1.0,,,,,0.06871536396091815,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",8495c89e8cb321dc,a,180.0,120 degrees Celsius,120.0
room air,0,temperature,1.3595122407644995,hot,3.0,1.2755166633607966,temp-v1_3b-p120-heated_oven_air-vs-room_air,cold,0.0,99.0,0.352103313765501,0.23237212491138254,0.212095415803181,,,1.0,,,,,0.2034291455199355,,,"If the normal temperature for room air is 21 degrees Celsius, then 120 degrees Celsius would best be called",32155a2169ae3964,b,21.0,120 degrees Celsius,120.0
heated oven air,0,temperature,0.47476032344391617,cold,0.0,2.79665292868103,temp-v1_3b-p120-heated_oven_air-vs-swimming_pool_water,hot,3.0,-60.0,0.035067065809296076,0.014715254965081774,0.881502315264704,,,1.0,,,,,0.06871536396091815,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",8495c89e8cb321dc,a,180.0,120 degrees Celsius,120.0
swimming-pool water,1,temperature,1.3462704375441157,hot,3.0,1.6017883655688046,temp-v1_3b-p120-heated_oven_air-vs-swimming_pool_water,hot,3.0,93.0,0.2903682938013827,0.15464111823371846,0.3371660714052883,,,1.0,,,,,0.21782451655961052,,,"If the normal temperature for swimming-pool water is 27 degrees Celsius, then 120 degrees Celsius would best be called",12b82dbeeca4929c,b,27.0,120 degrees Celsius,120.0
heated oven air,0,temperature,0.47476032344391617,cold,0.0,2.79665292868103,temp-v1_3b-p120-heated_oven_air-vs-bath_water,hot,3.0,-60.0,0.035067065809296076,0.014715254965081774,0.881502315264704,,,1.0,,,,,0.06871536396091815,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",8495c89e8cb321dc,a,180.0,120 degrees Celsius,120.0
bath water,1,temperature,1.1700143448431737,hot,3.0,1.6963547541636572,temp-v1_3b-p120-heated_oven_air-vs-bath_water,hot,3.0,82.0,0.33523695727990876,0.10564635929254024,0.47247502801601504,,,1.0,,,,,0.08664165541153594,,,"If the normal temperature for bath water is 38 degrees Celsius, then 120 degrees Celsius would best be called",51f9b43127301e23,b,38.0,120 degrees Celsius,120.0
heated oven air,0,temperature,0.47476032344391617,cold,0.0,2.79665292868103,temp-v1_3b-p120-heated_oven_air-vs-freshly_served_tea,hot,3.0,-60.0,0.035067065809296076,0.014715254965081774,0.881502315264704,,,1.0,,,,,0.06871536396091815,,,"If the normal temperature for heated oven air is 180 degrees Celsius, then 120 degrees Celsius would best be called",8495c89e8cb321dc,a,180.0,120 degrees Celsius,120.0
freshly served tea,1,temperature,1.0465081425344724,hot,3.0,2.223469038427483,temp-v1_3b-p120-heated_oven_air-vs-freshly_served_tea,hot,3.0,40.0,0.14704547763230377,0.12043615233252143,0.6379961460246122,,,1.0,,,,,0.09452222401056266,,,"If the normal temperature for freshly served tea is 80 degrees Celsius, then 120 degrees Celsius would best be called",00eb6435104d6627,b,80.0,120 degrees Celsius,120.0
an ant,0,size,0.8836458148109435,huge,3.0,1.3548300141888074,size-v1_3b-p0003-an_ant-vs-a_house_mouse,small,1.0,1.0986122886681098,,,,0.00510347133465763,0.3988545917527062,1.0000000000000002,,,0.5418104166794223,0.054231520233213946,,,,"If the normal body length for an ant is 1 centimeters, then 3 centimeters would best be called",93e17c9a2463f5b3,a,1.0,3 centimeters,3.0
a house mouse,0,size,0.5555478370086879,tiny,0.0,1.1041041833245602,size-v1_3b-p0003-an_ant-vs-a_house_mouse,small,1.0,-1.0986122886681098,,,,0.001986833893804335,0.1349324817908367,1.0,,,0.8282787180614737,0.034801966253885305,,,,"If the normal body length for a house mouse is 9 centimeters, then 3 centimeters would best be called",dcf8dd5c23142362,b,9.0,3 centimeters,3.0
an ant,0,size,0.8836458148109435,huge,3.0,1.3548300141888074,size-v1_3b-p0003-an_ant-vs-a_domestic_cat,small,1.0,1.0986122886681098,,,,0.00510347133465763,0.3988545917527062,1.0000000000000002,,,0.5418104166794223,0.054231520233213946,,,,"If the normal body length for an ant is 1 centimeters, then 3 centimeters would best be called",93e17c9a2463f5b3,a,1.0,3 centimeters,3.0
a domestic cat,0,size,0.5819539602424317,tiny,0.0,1.0294597603572215,size-v1_3b-p0003-an_ant-vs-a_domestic_cat,small,1.0,-2.7300291078209855,,,,0.0008180000396463107,0.0997958933892506,1.0,,,0.8274139734597814,0.07197213311132175,,,,"If the normal body length for a domestic cat is 46 centimeters, then 3 centimeters would best be called",5ece86de045ba283,b,46.0,3 centimeters,3.0
an ant,0,size,0.8836458148109435,huge,3.0,1.3548300141888074,size-v1_3b-p0003-an_ant-vs-a_labrador_dog,small,1.0,1.0986122886681098,,,,0.00510347133465763,0.3988545917527062,1.0000000000000002,,,0.5418104166794223,0.054231520233213946,,,,"If the normal body length for an ant is 1 centimeters, then 3 centimeters would best be called",93e17c9a2463f5b3,a,1.0,3 centimeters,3.0
a labrador dog,0,size,0.3972642923395606,tiny,0.0,1.036219012952026,size-v1_3b-p0003-an_ant-vs-a_labrador_dog,small,1.0,-2.995732273553991,,,,0.0009865798926514391,0.06731626035883624,1.0,,,0.898626752556399,0.03307040719211345,,,,"If the normal body length for a labrador dog is 60 centimeters, then 3 centimeters would best be called",505d9d76b05915cd,b,60.0,3 centimeters,3.0
an ant,0,size,0.8836458148109435,huge,3.0,1.3548300141888074,size-v1_3b-p0003-an_ant-vs-an_adult_human,small,1.0,1.0986122886681098,,,,0.00510347133465763,0.3988545917527062,1.0000000000000002,,,0.5418104166794223,0.054231520233213946,,,,"If the normal body length for an ant is 1 centimeters, then 3 centimeters would best be called",93e17c9a2463f5b3,a,1.0,3 centimeters,3.0
an adult human,0,size,0.6373385058918178,tiny,0.0,1.1188820433535267,size-v1_3b-p0003-an_ant-vs-an_adult_human,small,1.0,-4.037186148382152,,,,0.003325111295238559,0.15837650330608893,1.0000000000000002,,,0.7921537028556336,0.046144682543039044,,,,"If the normal body length for an adult human is 170 centimeters, then 3 centimeters would best be called",4c8eccf34e88ce5d,b,170.0,3 centimeters,3.0
an african elephant,0,size,0.7918780193294732,tiny,0.0,1.0300339451196237,size-v1_3b-p0003-an_african_elephant-vs-an_ant,small,1.0,-4.75932086581535,,,,0.005233915956021003,0.14216591724011698,0.9999999999999999,,,0.7300003627713265,0.12259980403253544,,,,"If the normal body length for an african elephant is 350 centimeters, then 3 centimeters would best be called",b60082bbfc0aad4c,a,350.0,3 centimeters,3.0
an ant,0,size,0.8836458148109435,huge,3.0,1.3548300141888074,size-v1_3b-p0003-an_african_elephant-vs-an_ant,small,1.0,1.0986122886681098,,,,0.00510347133465763,0.3988545917527062,1.0000000000000002,,,0.5418104166794223,0.054231520233213946,,,,"If the normal body length for an ant is 1 centimeters, then 3 centimeters would best be called",93e17c9a2463f5b3,b,1.0,3 centimeters,3.0
a domestic cat,0,size,0.6452629093814897,tiny,0.0,1.174388342864337,size-v1_3b-p0008-a_domestic_cat-vs-an_ant,small,1.0,-1.749199854809259,,,,0.0012474598648319782,0.20302007920919993,1.0,,,0.764605804851441,0.03112665607452705,,,,"If the normal body length for a domestic cat is 46 centimeters, then 8 centimeters would best be called",18b3e100cc708513,a,46.0,8 centimeters,8.0
an ant,0,size,0.9336384536055238,huge,3.0,1.2778018521194914,size-v1_3b-p0008-a_domestic_cat-vs-an_ant,small,1.0,2.0794415416798357,,,,0.006249316286692487,0.3501272327083166,0.9999999999999999,,,0.5587994378427805,0.08482401316221036,,,,"If the normal body length for an ant is 1 centimeters, then 8 centimeters would best be called",4af5ef525d4e558d,b,1.0,8 centimeters,8.0
a labrador dog,0,size,0.4648429467036058,tiny,0.0,1.079796279989379,size-v1_3b-p0008-a_labrador_dog-vs-an_ant,small,1.0,-2.0149030205422647,,,,0.0012662375615867393,0.10423130006982186,1.0,,,0.8675349671649749,0.026967495203616507,,,,"If the normal body length for a labrador dog is 60 centimeters, then 8 centimeters would best be called",02f3cdd79ec978ef,a,60.0,8 centimeters,8.0
an ant,0,size,0.9336384536055238,huge,3.0,1.2778018521194914,size-v1_3b-p0008-a_labrador_dog-vs-an_ant,small,1.0,2.0794415416798357,,,,0.006249316286692487,0.3501272327083166,0.9999999999999999,,,0.5587994378427805,0.08482401316221036,,,,"If the normal body length for an ant is 1 centimeters, then 8 centimeters would best be called",4af5ef525d4e558d,b,1.0,8 centimeters,8.0
an ant,0,size,0.9336384536055238,huge,3.0,1.2778018521194914,size-v1_3b-p0008-an_ant-vs-an_adult_human,small,1.0,2.0794415416798357,,,,0.006249316286692487,0.3501272327083166,0.9999999999999999,,,0.5587994378427805,0.08482401316221036,,,,"If the normal body length for an ant is 1 centimeters, then 8 centimeters would best be called",4af5ef525d4e558d,a,1.0,8 centimeters,8.0
an adult human,0,size,0.6473276077232536,tiny,0.0,1.1720737118510547,size-v1_3b-p0008-an_ant-vs-an_adult_human,small,1.0,-3.056356895370426,,,,0.0025775747230716824,0.1982065283080347,1.0,,,0.7679279310657701,0.03128796590312361,,,,"If the normal body length for an adult human is 170 centimeters, then 8 centimeters would best be called",29017ad088ec007d,b,170.0,8 centimeters,8.0
an ant,0,size,0.9336384536055238,huge,3.0,1.2778018521194914,size-v1_3b-p0008-an_ant-vs-an_african_elephant,small,1.0,2.0794415416798357,,,,0.006249316286692487,0.3501272327083166,0.9999999999999999,,,0.5587994378427805,0.08482401316221036,,,,"If the normal body length for an ant is 1 centimeters, then 8 centimeters would best be called",4af5ef525d4e558d,a,1.0,8 centimeters,8.0
an african elephant,0,size,0.7346431874655284,tiny,0.0,1.1485746217853885,size-v1_3b-p0008-an_ant-vs-an_african_elephant,small,1.0,-3.7784916128036232,,,,0.006821038300017817,0.19210837865487365,1.0,,,0.7438947495755879,0.05717583346952068,,,,"If the normal body length for an african elephant is 350 centimeters, then 8 centimeters would best be called",031b56b6bf86dcac,b,350.0,8 centimeters,8.0
an ant,0,size,0.9471897680240285,huge,3.0,1.3224915406906994,size-v1_3b-p0015-an_ant-vs-a_house_mouse,small,1.0,2.70805020110221,,,,0.005930144853385869,0.39472215350872436,1.0000000000000002,,,0.5152567991130933,0.08409090252479653,,,,"If the normal body length for an ant is 1 centimeters, then 15 centimeters would best be called",4c2d9acc22d06a4b,a,1.0,15 centimeters,15.0
a house mouse,0,size,0.7794531394573819,large,2.0,1.4490671430608573,size-v1_3b-p0015-an_ant-vs-a_house_mouse,small,1.0,0.5108256237659907,,,,0.004554523771299853,0.4537533528630567,1.0,,,0.5278968660208445,0.013795257344798986,,,,"If the normal body length for a house mouse is 9 centimeters, then 15 centimeters would best be called",ab1b3256df60fa3a,b,9.0,15 centimeters,15.0
an ant,0,size,0.9471897680240285,huge,3.0,1.3224915406906994,size-v1_3b-p0015-an_ant-vs-a_domestic_cat,small,1.0,2.70805020110221,,,,0.005930144853385869,0.39472215350872436,1.0000000000000002,,,0.5152567991130933,0.08409090252479653,,,,"If the normal body length for an ant is 1 centimeters, then 15 centimeters would best be called",4c2d9acc22d06a4b,a,1.0,15 centimeters,15.0
a domestic cat,0,size,0.6669220648144357,tiny,0.0,1.1592444605963685,size-v1_3b-p0015-an_ant-vs-a_domestic_cat,small,1.0,-1.120591195386885,,,,0.0008245187411949641,0.19864299895447318,1.0000000000000002,,,0.7594849064638375,0.04104757584049443,,,,"If the normal body length for a domestic cat is 46 centimeters, then 15 centimeters would best be called",9c660cdcbc42c1d1,b,46.0,15 centimeters,15.0
