comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_mature,logscore_old,logscore_young,logscore_youthful,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_mature,prob_old,prob_young,prob_youthful,prompt,scale_type,side,source,standard_type,target,type,unit,value
a galapagos tortoise,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.474936864444323,young,0.0,False,False,-11.102876663208008,-7.703991413116455,-9.811814308166504,-14.03053092956543,-2.107822895050049,2.652897720719012,age-v1_3c-p0010-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.028884297891955107,0.8645277222742603,0.105042021721464,0.0015459581123205724,"For a galapagos tortoise, normal is 150 years. Compared to that, 10 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,10 years,gradable_scalar,years,10
a galapagos tortoise,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5393078174632167,mature,2.0,False,False,-10.174835205078125,-6.283206462860107,-7.956002712249756,-11.584782600402832,-3.8916287422180176,2.5107284163460135,age-v1_3c-p0010-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.01682613402411803,0.8243226481964371,0.154743014070979,0.004108203708465934,"For a domestic dog, normal is 12 years. Compared to that, 10 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,10 years,gradable_scalar,years,10
a domestic dog,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5393078174632167,mature,2.0,False,False,-10.174835205078125,-6.283206462860107,-7.956002712249756,-11.584782600402832,-3.8916287422180176,2.5107284163460135,age-v1_3c-p0010-a_domestic_dog-vs-a_bowhead_whale,old,3.0,young_old,0.01682613402411803,0.8243226481964371,0.154743014070979,0.004108203708465934,"For a domestic dog, normal is 12 years. Compared to that, 10 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,10 years,gradable_scalar,years,10
a domestic dog,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5479432608020831,young,0.0,False,False,-9.758003234863281,-7.387547492980957,-9.984829902648926,-12.209390640258789,-2.5972824096679688,2.71685477413124,age-v1_3c-p0010-a_domestic_dog-vs-a_bowhead_whale,old,3.0,young_old,0.07945650784644044,0.8503648925584563,0.0633315188321127,0.006847080762990547,"For a bowhead whale, normal is 200 years. Compared to that, 10 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,10 years,gradable_scalar,years,10
a human,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.15607194486449555,young,0.0,False,False,-9.090319633483887,-4.912841796875,-9.163496971130371,-12.117758750915527,-4.250655174255371,2.9421667068392696,age-v1_3c-p0010-a_human-vs-a_horse,old,3.0,young_old,0.014885587934170224,0.9705581600422742,0.013835201179448767,0.0007210508441068914,"For a human, normal is 80 years. Compared to that, 10 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,10 years,gradable_scalar,years,10
a human,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6526416827467532,youthful,1.0,False,False,-12.769439697265625,-9.024068832397461,-10.14073657989502,-14.72510814666748,-5.7010393142700195,2.2524626406061303,age-v1_3c-p0010-a_human-vs-a_horse,old,3.0,young_old,0.017445321176884396,0.7383680035884853,0.2417186877477246,0.002467987486905684,"For a horse, normal is 28 years. Compared to that, 10 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,10 years,gradable_scalar,years,10
a horse,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6526416827467532,youthful,1.0,False,False,-12.769439697265625,-9.024068832397461,-10.14073657989502,-14.72510814666748,-5.7010393142700195,2.2524626406061303,age-v1_3c-p0010-a_horse-vs-a_galapagos_tortoise,old,3.0,young_old,0.017445321176884396,0.7383680035884853,0.2417186877477246,0.002467987486905684,"For a horse, normal is 28 years. Compared to that, 10 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,10 years,gradable_scalar,years,10
a horse,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.474936864444323,young,0.0,False,False,-11.102876663208008,-7.703991413116455,-9.811814308166504,-14.03053092956543,-2.107822895050049,2.652897720719012,age-v1_3c-p0010-a_horse-vs-a_galapagos_tortoise,old,3.0,young_old,0.028884297891955107,0.8645277222742603,0.105042021721464,0.0015459581123205724,"For a galapagos tortoise, normal is 150 years. Compared to that, 10 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,10 years,gradable_scalar,years,10
a horse,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6526416827467532,youthful,1.0,False,False,-12.769439697265625,-9.024068832397461,-10.14073657989502,-14.72510814666748,-5.7010393142700195,2.2524626406061303,age-v1_3c-p0010-a_horse-vs-a_bowhead_whale,old,3.0,young_old,0.017445321176884396,0.7383680035884853,0.2417186877477246,0.002467987486905684,"For a horse, normal is 28 years. Compared to that, 10 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,10 years,gradable_scalar,years,10
a horse,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5479432608020831,young,0.0,False,False,-9.758003234863281,-7.387547492980957,-9.984829902648926,-12.209390640258789,-2.5972824096679688,2.71685477413124,age-v1_3c-p0010-a_horse-vs-a_bowhead_whale,old,3.0,young_old,0.07945650784644044,0.8503648925584563,0.0633315188321127,0.006847080762990547,"For a bowhead whale, normal is 200 years. Compared to that, 10 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,10 years,gradable_scalar,years,10
a domestic mouse,a horse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.29639508247178853,old,3.0,False,False,-11.20594596862793,-6.064042568206787,-8.64384651184082,-12.654296875,2.579803943634033,2.782125084914526,age-v1_3c-p0018-a_domestic_mouse-vs-a_horse,old,3.0,young_old,0.005398431807547277,0.923353273201899,0.06997989329681963,0.0012684016937341452,"For a domestic mouse, normal is 2 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic mouse,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6026022964572012,mature,2.0,False,False,-12.302735328674316,-8.41689682006836,-9.751233100891113,-14.091477394104004,-3.885838508605957,2.365030451903153,age-v1_3c-p0018-a_domestic_mouse-vs-a_horse,old,3.0,young_old,0.015948633921428673,0.7768223485719291,0.20456287916213386,0.0026661383445084467,"For a horse, normal is 28 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic mouse,a human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.29639508247178853,old,3.0,False,False,-11.20594596862793,-6.064042568206787,-8.64384651184082,-12.654296875,2.579803943634033,2.782125084914526,age-v1_3c-p0018-a_domestic_mouse-vs-a_human,old,3.0,young_old,0.005398431807547277,0.923353273201899,0.06997989329681963,0.0012684016937341452,"For a domestic mouse, normal is 2 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic mouse,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.09487059835657245,youthful,1.0,False,False,-8.346242904663086,-3.6399312019348145,-8.633112907409668,-11.308114051818848,-7.668182849884033,2.9701609450930184,age-v1_3c-p0018-a_domestic_mouse-vs-a_human,old,3.0,young_old,0.008893185103828851,0.9839715337157818,0.00667530744237436,0.00045997373801483454,"For a human, normal is 80 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a galapagos tortoise,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5298428941456805,young,0.0,False,False,-9.691828727722168,-6.283487319946289,-8.1560640335083,-11.79415512084961,-1.8725767135620117,2.578152560251319,age-v1_3c-p0018-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,young_old,0.027791568474344133,0.8397246917337738,0.12908839169057312,0.0033953481013089056,"For a galapagos tortoise, normal is 150 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a galapagos tortoise,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.29639508247178853,old,3.0,False,False,-11.20594596862793,-6.064042568206787,-8.64384651184082,-12.654296875,2.579803943634033,2.782125084914526,age-v1_3c-p0018-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,young_old,0.005398431807547277,0.923353273201899,0.06997989329681963,0.0012684016937341452,"For a domestic mouse, normal is 2 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic mouse,a bowhead whale,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.29639508247178853,old,3.0,False,False,-11.20594596862793,-6.064042568206787,-8.64384651184082,-12.654296875,2.579803943634033,2.782125084914526,age-v1_3c-p0018-a_domestic_mouse-vs-a_bowhead_whale,old,3.0,young_old,0.005398431807547277,0.923353273201899,0.06997989329681963,0.0012684016937341452,"For a domestic mouse, normal is 2 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic mouse,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6195996444340299,young,0.0,False,False,-9.920459747314453,-6.8425068855285645,-8.659192085266113,-10.858776092529297,-1.8166851997375488,2.5354904155292193,age-v1_3c-p0018-a_domestic_mouse-vs-a_bowhead_whale,old,3.0,young_old,0.03754446446823895,0.8152369535250188,0.1325279559890576,0.014690626017684743,"For a bowhead whale, normal is 200 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic dog,a horse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4599435501165662,old,3.0,False,False,-9.193233489990234,-5.792255401611328,-8.046951293945312,-11.24594497680664,2.2546958923339844,2.6878690237823397,age-v1_3c-p0018-a_domestic_dog-vs-a_horse,old,3.0,young_old,0.029181504267326852,0.8752531698317175,0.09181882014842252,0.003746505752533166,"For a domestic dog, normal is 12 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic dog,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6026022964572012,mature,2.0,False,False,-12.302735328674316,-8.41689682006836,-9.751233100891113,-14.091477394104004,-3.885838508605957,2.365030451903153,age-v1_3c-p0018-a_domestic_dog-vs-a_horse,old,3.0,young_old,0.015948633921428673,0.7768223485719291,0.20456287916213386,0.0026661383445084467,"For a horse, normal is 28 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic dog,a human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4599435501165662,old,3.0,False,False,-9.193233489990234,-5.792255401611328,-8.046951293945312,-11.24594497680664,2.2546958923339844,2.6878690237823397,age-v1_3c-p0018-a_domestic_dog-vs-a_human,old,3.0,young_old,0.029181504267326852,0.8752531698317175,0.09181882014842252,0.003746505752533166,"For a domestic dog, normal is 12 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic dog,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.09487059835657245,youthful,1.0,False,False,-8.346242904663086,-3.6399312019348145,-8.633112907409668,-11.308114051818848,-7.668182849884033,2.9701609450930184,age-v1_3c-p0018-a_domestic_dog-vs-a_human,old,3.0,young_old,0.008893185103828851,0.9839715337157818,0.00667530744237436,0.00045997373801483454,"For a human, normal is 80 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a galapagos tortoise,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5298428941456805,young,0.0,False,False,-9.691828727722168,-6.283487319946289,-8.1560640335083,-11.79415512084961,-1.8725767135620117,2.578152560251319,age-v1_3c-p0018-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.027791568474344133,0.8397246917337738,0.12908839169057312,0.0033953481013089056,"For a galapagos tortoise, normal is 150 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a galapagos tortoise,a domestic dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4599435501165662,old,3.0,False,False,-9.193233489990234,-5.792255401611328,-8.046951293945312,-11.24594497680664,2.2546958923339844,2.6878690237823397,age-v1_3c-p0018-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.029181504267326852,0.8752531698317175,0.09181882014842252,0.003746505752533166,"For a domestic dog, normal is 12 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic dog,a bowhead whale,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4599435501165662,old,3.0,False,False,-9.193233489990234,-5.792255401611328,-8.046951293945312,-11.24594497680664,2.2546958923339844,2.6878690237823397,age-v1_3c-p0018-a_domestic_dog-vs-a_bowhead_whale,old,3.0,young_old,0.029181504267326852,0.8752531698317175,0.09181882014842252,0.003746505752533166,"For a domestic dog, normal is 12 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic dog,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6195996444340299,young,0.0,False,False,-9.920459747314453,-6.8425068855285645,-8.659192085266113,-10.858776092529297,-1.8166851997375488,2.5354904155292193,age-v1_3c-p0018-a_domestic_dog-vs-a_bowhead_whale,old,3.0,young_old,0.03754446446823895,0.8152369535250188,0.1325279559890576,0.014690626017684743,"For a bowhead whale, normal is 200 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a human,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.09487059835657245,youthful,1.0,False,False,-8.346242904663086,-3.6399312019348145,-8.633112907409668,-11.308114051818848,-7.668182849884033,2.9701609450930184,age-v1_3c-p0018-a_human-vs-a_horse,old,3.0,young_old,0.008893185103828851,0.9839715337157818,0.00667530744237436,0.00045997373801483454,"For a human, normal is 80 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a human,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6026022964572012,mature,2.0,False,False,-12.302735328674316,-8.41689682006836,-9.751233100891113,-14.091477394104004,-3.885838508605957,2.365030451903153,age-v1_3c-p0018-a_human-vs-a_horse,old,3.0,young_old,0.015948633921428673,0.7768223485719291,0.20456287916213386,0.0026661383445084467,"For a horse, normal is 28 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a galapagos tortoise,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5298428941456805,young,0.0,False,False,-9.691828727722168,-6.283487319946289,-8.1560640335083,-11.79415512084961,-1.8725767135620117,2.578152560251319,age-v1_3c-p0018-a_galapagos_tortoise-vs-a_horse,old,3.0,young_old,0.027791568474344133,0.8397246917337738,0.12908839169057312,0.0033953481013089056,"For a galapagos tortoise, normal is 150 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a galapagos tortoise,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6026022964572012,mature,2.0,False,False,-12.302735328674316,-8.41689682006836,-9.751233100891113,-14.091477394104004,-3.885838508605957,2.365030451903153,age-v1_3c-p0018-a_galapagos_tortoise-vs-a_horse,old,3.0,young_old,0.015948633921428673,0.7768223485719291,0.20456287916213386,0.0026661383445084467,"For a horse, normal is 28 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a bowhead whale,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6195996444340299,young,0.0,False,False,-9.920459747314453,-6.8425068855285645,-8.659192085266113,-10.858776092529297,-1.8166851997375488,2.5354904155292193,age-v1_3c-p0018-a_bowhead_whale-vs-a_horse,old,3.0,young_old,0.03754446446823895,0.8152369535250188,0.1325279559890576,0.014690626017684743,"For a bowhead whale, normal is 200 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a bowhead whale,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6026022964572012,mature,2.0,False,False,-12.302735328674316,-8.41689682006836,-9.751233100891113,-14.091477394104004,-3.885838508605957,2.365030451903153,age-v1_3c-p0018-a_bowhead_whale-vs-a_horse,old,3.0,young_old,0.015948633921428673,0.7768223485719291,0.20456287916213386,0.0026661383445084467,"For a horse, normal is 28 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a human,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.09487059835657245,youthful,1.0,False,False,-8.346242904663086,-3.6399312019348145,-8.633112907409668,-11.308114051818848,-7.668182849884033,2.9701609450930184,age-v1_3c-p0018-a_human-vs-a_galapagos_tortoise,old,3.0,young_old,0.008893185103828851,0.9839715337157818,0.00667530744237436,0.00045997373801483454,"For a human, normal is 80 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a human,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5298428941456805,young,0.0,False,False,-9.691828727722168,-6.283487319946289,-8.1560640335083,-11.79415512084961,-1.8725767135620117,2.578152560251319,age-v1_3c-p0018-a_human-vs-a_galapagos_tortoise,old,3.0,young_old,0.027791568474344133,0.8397246917337738,0.12908839169057312,0.0033953481013089056,"For a galapagos tortoise, normal is 150 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a human,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.09487059835657245,youthful,1.0,False,False,-8.346242904663086,-3.6399312019348145,-8.633112907409668,-11.308114051818848,-7.668182849884033,2.9701609450930184,age-v1_3c-p0018-a_human-vs-a_bowhead_whale,old,3.0,young_old,0.008893185103828851,0.9839715337157818,0.00667530744237436,0.00045997373801483454,"For a human, normal is 80 years. Compared to that, 18 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a human,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6195996444340299,young,0.0,False,False,-9.920459747314453,-6.8425068855285645,-8.659192085266113,-10.858776092529297,-1.8166851997375488,2.5354904155292193,age-v1_3c-p0018-a_human-vs-a_bowhead_whale,old,3.0,young_old,0.03754446446823895,0.8152369535250188,0.1325279559890576,0.014690626017684743,"For a bowhead whale, normal is 200 years. Compared to that, 18 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,18 years,gradable_scalar,years,18
a human,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.1164336624183509,youthful,1.0,False,False,-9.087087631225586,-4.18562126159668,-8.528393745422363,-11.543813705444336,-7.358192443847656,2.953273024209107,age-v1_3c-p0030-a_human-vs-a_domestic_mouse,old,3.0,young_old,0.0072822102930570655,0.9793614693718357,0.012732124827621807,0.0006241955074853918,"For a human, normal is 80 years. Compared to that, 30 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a human,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.17805305535585098,old,3.0,False,False,-11.611419677734375,-5.77259635925293,-9.079928398132324,-12.850691795349121,3.3073320388793945,2.8900004086362694,age-v1_3c-p0030-a_human-vs-a_domestic_mouse,old,3.0,young_old,0.0027992629326308903,0.9611970768038549,0.03519300790407103,0.0008106523594432762,"For a domestic mouse, normal is 2 years. Compared to that, 30 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a galapagos tortoise,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4777579268166978,youthful,1.0,False,False,-10.277632713317871,-7.063461780548096,-9.339178085327148,-12.336150169372559,-5.272688388824463,2.6876262150141597,age-v1_3c-p0030-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,young_old,0.035006252525865415,0.87104846818528,0.08947697388226601,0.004468305406588395,"For a galapagos tortoise, normal is 150 years. Compared to that, 30 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a galapagos tortoise,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.17805305535585098,old,3.0,False,False,-11.611419677734375,-5.77259635925293,-9.079928398132324,-12.850691795349121,3.3073320388793945,2.8900004086362694,age-v1_3c-p0030-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,young_old,0.0027992629326308903,0.9611970768038549,0.03519300790407103,0.0008106523594432762,"For a domestic mouse, normal is 2 years. Compared to that, 30 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a bowhead whale,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4551065489439177,young,0.0,False,False,-9.701568603515625,-6.214527130126953,-8.609136581420898,-10.733034133911133,-2.3946094512939453,2.7121697544027383,age-v1_3c-p0030-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,young_old,0.027007250809237892,0.8828425320756477,0.08052256055779544,0.009627656557318903,"For a bowhead whale, normal is 200 years. Compared to that, 30 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a bowhead whale,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.17805305535585098,old,3.0,False,False,-11.611419677734375,-5.77259635925293,-9.079928398132324,-12.850691795349121,3.3073320388793945,2.8900004086362694,age-v1_3c-p0030-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,young_old,0.0027992629326308903,0.9611970768038549,0.03519300790407103,0.0008106523594432762,"For a domestic mouse, normal is 2 years. Compared to that, 30 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a human,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.1164336624183509,youthful,1.0,False,False,-9.087087631225586,-4.18562126159668,-8.528393745422363,-11.543813705444336,-7.358192443847656,2.953273024209107,age-v1_3c-p0030-a_human-vs-a_domestic_dog,old,3.0,young_old,0.0072822102930570655,0.9793614693718357,0.012732124827621807,0.0006241955074853918,"For a human, normal is 80 years. Compared to that, 30 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a human,a domestic dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.21350764797770796,old,3.0,False,False,-10.919798851013184,-6.020516872406006,-9.326555252075195,-11.816661834716797,3.3060383796691895,2.8820479120332365,age-v1_3c-p0030-a_human-vs-a_domestic_dog,old,3.0,young_old,0.007116378167968568,0.9549709205518924,0.035010307238517,0.0029023940416220656,"For a domestic dog, normal is 12 years. Compared to that, 30 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a galapagos tortoise,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4777579268166978,youthful,1.0,False,False,-10.277632713317871,-7.063461780548096,-9.339178085327148,-12.336150169372559,-5.272688388824463,2.6876262150141597,age-v1_3c-p0030-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.035006252525865415,0.87104846818528,0.08947697388226601,0.004468305406588395,"For a galapagos tortoise, normal is 150 years. Compared to that, 30 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a galapagos tortoise,a domestic dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.21350764797770796,old,3.0,False,False,-10.919798851013184,-6.020516872406006,-9.326555252075195,-11.816661834716797,3.3060383796691895,2.8820479120332365,age-v1_3c-p0030-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.007116378167968568,0.9549709205518924,0.035010307238517,0.0029023940416220656,"For a domestic dog, normal is 12 years. Compared to that, 30 years is",relative_open_age,b,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
a domestic dog,a bowhead whale,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.21350764797770796,old,3.0,False,False,-10.919798851013184,-6.020516872406006,-9.326555252075195,-11.816661834716797,3.3060383796691895,2.8820479120332365,age-v1_3c-p0030-a_domestic_dog-vs-a_bowhead_whale,old,3.0,young_old,0.007116378167968568,0.9549709205518924,0.035010307238517,0.0029023940416220656,"For a domestic dog, normal is 12 years. Compared to that, 30 years is",relative_open_age,a,bierwisch_kennedy_age_v1_3_c,comparison_class_explicit,30 years,gradable_scalar,years,30
