comparison,correct,domain,entropy,expected_label,expected_label_index,ordered_score,pair_id,pred_label,pred_label_index,predictor,prob_cold,prob_cool,prob_hot,prob_huge,prob_large,prob_mass_in_label_order,prob_mature,prob_old,prob_small,prob_tiny,prob_warm,prob_young,prob_youthful,prompt,prompt_hash,side,standard,target,value
room air,0,temperature,1.260469941216783,warm,2.0,1.5551146476430908,temp-v1_3c-p025-room_air-vs-freshly_served_tea,hot,3.0,4.0,0.35728381767082185,0.11701698077230192,0.38669926375703634,,,1.0,,,,,0.1389999377998399,,,"For room air, normal is 21 degrees Celsius. Compared to that, 25 degrees Celsius is",af1d3c09f060e903,a,21.0,25 degrees Celsius,25.0
freshly served tea,1,temperature,1.029532329717507,cold,0.0,0.999095366865372,temp-v1_3c-p025-room_air-vs-freshly_served_tea,cold,0.0,-55.0,0.6008909126764734,0.053179962302888205,0.254057154521207,,,1.0,,,,,0.09187197049943142,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 25 degrees Celsius is",7cb6dd5830e84b64,b,80.0,25 degrees Celsius,25.0
room air,0,temperature,1.260469941216783,warm,2.0,1.5551146476430908,temp-v1_3c-p025-room_air-vs-heated_oven_air,hot,3.0,4.0,0.35728381767082185,0.11701698077230192,0.38669926375703634,,,1.0,,,,,0.1389999377998399,,,"For room air, normal is 21 degrees Celsius. Compared to that, 25 degrees Celsius is",af1d3c09f060e903,a,21.0,25 degrees Celsius,25.0
heated oven air,0,temperature,1.1264348409420637,cold,0.0,1.8417163640217864,temp-v1_3c-p025-room_air-vs-heated_oven_air,hot,3.0,-155.0,0.30737586154355423,0.05462773810670095,0.5110958252155958,,,1.0,,,,,0.12690057513414904,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 25 degrees Celsius is",94bf0186c8955393,b,180.0,25 degrees Celsius,25.0
bath water,0,temperature,1.1608982140256823,cool,1.0,0.9363730793219698,temp-v1_3c-p025-bath_water-vs-freshly_served_tea,cold,0.0,-13.0,0.5271483206544142,0.20973671379383424,0.20040643442463246,,,1.0,,,,,0.06270853112711905,,,"For bath water, normal is 38 degrees Celsius. Compared to that, 25 degrees Celsius is",2d75803b7cd282fa,a,38.0,25 degrees Celsius,25.0
freshly served tea,1,temperature,1.029532329717507,cold,0.0,0.999095366865372,temp-v1_3c-p025-bath_water-vs-freshly_served_tea,cold,0.0,-55.0,0.6008909126764734,0.053179962302888205,0.254057154521207,,,1.0,,,,,0.09187197049943142,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 25 degrees Celsius is",7cb6dd5830e84b64,b,80.0,25 degrees Celsius,25.0
heated oven air,0,temperature,1.1264348409420637,cold,0.0,1.8417163640217864,temp-v1_3c-p025-heated_oven_air-vs-bath_water,hot,3.0,-155.0,0.30737586154355423,0.05462773810670095,0.5110958252155958,,,1.0,,,,,0.12690057513414904,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 25 degrees Celsius is",94bf0186c8955393,a,180.0,25 degrees Celsius,25.0
bath water,0,temperature,1.1608982140256823,cool,1.0,0.9363730793219698,temp-v1_3c-p025-heated_oven_air-vs-bath_water,cold,0.0,-13.0,0.5271483206544142,0.20973671379383424,0.20040643442463246,,,1.0,,,,,0.06270853112711905,,,"For bath water, normal is 38 degrees Celsius. Compared to that, 25 degrees Celsius is",2d75803b7cd282fa,b,38.0,25 degrees Celsius,25.0
room air,0,temperature,1.2309968250337666,warm,2.0,1.7557692693105345,temp-v1_3c-p035-room_air-vs-freezer_air,hot,3.0,14.0,0.3013193338765242,0.09056768892351492,0.44897562598709784,,,0.9999999999999999,,,,,0.15913735121286293,,,"For room air, normal is 21 degrees Celsius. Compared to that, 35 degrees Celsius is",1a6ee3a45f53083e,a,21.0,35 degrees Celsius,35.0
freezer air,0,temperature,0.5215633391158869,hot,3.0,0.23090441587752045,temp-v1_3c-p035-room_air-vs-freezer_air,cold,0.0,53.0,0.8710550436559662,0.058835394608806435,0.03184989779825955,,,0.9999999999999998,,,,,0.038259663936967656,,,"For freezer air, normal is -18 degrees Celsius. Compared to that, 35 degrees Celsius is",169ce2a717e548ee,b,-18.0,35 degrees Celsius,35.0
swimming-pool water,0,temperature,1.167062875623755,warm,2.0,2.0025269992874986,temp-v1_3c-p035-swimming_pool_water-vs-freezer_air,hot,3.0,8.0,0.22675121930701764,0.07078438166475114,0.5268138195662848,,,1.0,,,,,0.17565057946194645,,,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 35 degrees Celsius is",33c26268ce4b391c,a,27.0,35 degrees Celsius,35.0
freezer air,0,temperature,0.5215633391158869,hot,3.0,0.23090441587752045,temp-v1_3c-p035-swimming_pool_water-vs-freezer_air,cold,0.0,53.0,0.8710550436559662,0.058835394608806435,0.03184989779825955,,,0.9999999999999998,,,,,0.038259663936967656,,,"For freezer air, normal is -18 degrees Celsius. Compared to that, 35 degrees Celsius is",169ce2a717e548ee,b,-18.0,35 degrees Celsius,35.0
freezer air,0,temperature,0.5215633391158869,hot,3.0,0.23090441587752045,temp-v1_3c-p035-freezer_air-vs-freshly_served_tea,cold,0.0,53.0,0.8710550436559662,0.058835394608806435,0.03184989779825955,,,0.9999999999999998,,,,,0.038259663936967656,,,"For freezer air, normal is -18 degrees Celsius. Compared to that, 35 degrees Celsius is",169ce2a717e548ee,a,-18.0,35 degrees Celsius,35.0
freshly served tea,1,temperature,1.0762969793003103,cold,0.0,0.9174083352469702,temp-v1_3c-p035-freezer_air-vs-freshly_served_tea,cold,0.0,-45.0,0.5991180548720777,0.057599010440759164,0.173243455431885,,,1.0,,,,,0.17003947925527804,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 35 degrees Celsius is",74de6d62680449af,b,80.0,35 degrees Celsius,35.0
freezer air,0,temperature,0.5215633391158869,hot,3.0,0.23090441587752045,temp-v1_3c-p035-freezer_air-vs-heated_oven_air,cold,0.0,53.0,0.8710550436559662,0.058835394608806435,0.03184989779825955,,,0.9999999999999998,,,,,0.038259663936967656,,,"For freezer air, normal is -18 degrees Celsius. Compared to that, 35 degrees Celsius is",169ce2a717e548ee,a,-18.0,35 degrees Celsius,35.0
heated oven air,0,temperature,1.160422462164791,cold,0.0,1.7327987014771358,temp-v1_3c-p035-freezer_air-vs-heated_oven_air,hot,3.0,-145.0,0.3382234169520576,0.053184669564015505,0.4624302049452666,,,1.0000000000000002,,,,,0.14616170853866042,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 35 degrees Celsius is",01315b79437cdf91,b,180.0,35 degrees Celsius,35.0
room air,0,temperature,1.2309968250337666,warm,2.0,1.7557692693105345,temp-v1_3c-p035-room_air-vs-freshly_served_tea,hot,3.0,14.0,0.3013193338765242,0.09056768892351492,0.44897562598709784,,,0.9999999999999999,,,,,0.15913735121286293,,,"For room air, normal is 21 degrees Celsius. Compared to that, 35 degrees Celsius is",1a6ee3a45f53083e,a,21.0,35 degrees Celsius,35.0
freshly served tea,1,temperature,1.0762969793003103,cold,0.0,0.9174083352469702,temp-v1_3c-p035-room_air-vs-freshly_served_tea,cold,0.0,-45.0,0.5991180548720777,0.057599010440759164,0.173243455431885,,,1.0,,,,,0.17003947925527804,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 35 degrees Celsius is",74de6d62680449af,b,80.0,35 degrees Celsius,35.0
heated oven air,0,temperature,1.160422462164791,cold,0.0,1.7327987014771358,temp-v1_3c-p035-heated_oven_air-vs-room_air,hot,3.0,-145.0,0.3382234169520576,0.053184669564015505,0.4624302049452666,,,1.0000000000000002,,,,,0.14616170853866042,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 35 degrees Celsius is",01315b79437cdf91,a,180.0,35 degrees Celsius,35.0
room air,0,temperature,1.2309968250337666,warm,2.0,1.7557692693105345,temp-v1_3c-p035-heated_oven_air-vs-room_air,hot,3.0,14.0,0.3013193338765242,0.09056768892351492,0.44897562598709784,,,0.9999999999999999,,,,,0.15913735121286293,,,"For room air, normal is 21 degrees Celsius. Compared to that, 35 degrees Celsius is",1a6ee3a45f53083e,b,21.0,35 degrees Celsius,35.0
freshly served tea,1,temperature,1.0762969793003103,cold,0.0,0.9174083352469702,temp-v1_3c-p035-freshly_served_tea-vs-swimming_pool_water,cold,0.0,-45.0,0.5991180548720777,0.057599010440759164,0.173243455431885,,,1.0,,,,,0.17003947925527804,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 35 degrees Celsius is",74de6d62680449af,a,80.0,35 degrees Celsius,35.0
swimming-pool water,0,temperature,1.167062875623755,warm,2.0,2.0025269992874986,temp-v1_3c-p035-freshly_served_tea-vs-swimming_pool_water,hot,3.0,8.0,0.22675121930701764,0.07078438166475114,0.5268138195662848,,,1.0,,,,,0.17565057946194645,,,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 35 degrees Celsius is",33c26268ce4b391c,b,27.0,35 degrees Celsius,35.0
swimming-pool water,0,temperature,1.167062875623755,warm,2.0,2.0025269992874986,temp-v1_3c-p035-swimming_pool_water-vs-heated_oven_air,hot,3.0,8.0,0.22675121930701764,0.07078438166475114,0.5268138195662848,,,1.0,,,,,0.17565057946194645,,,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 35 degrees Celsius is",33c26268ce4b391c,a,27.0,35 degrees Celsius,35.0
heated oven air,0,temperature,1.160422462164791,cold,0.0,1.7327987014771358,temp-v1_3c-p035-swimming_pool_water-vs-heated_oven_air,hot,3.0,-145.0,0.3382234169520576,0.053184669564015505,0.4624302049452666,,,1.0000000000000002,,,,,0.14616170853866042,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 35 degrees Celsius is",01315b79437cdf91,b,180.0,35 degrees Celsius,35.0
freezer air,0,temperature,0.544409916544415,hot,3.0,0.2546194424621534,temp-v1_3c-p045-freezer_air-vs-swimming_pool_water,cold,0.0,63.0,0.8642072102686202,0.05651673100854397,0.03955059400793771,,,1.0,,,,,0.039725464714898163,,,"For freezer air, normal is -18 degrees Celsius. Compared to that, 45 degrees Celsius is",3c2aad9cf6c274f9,a,-18.0,45 degrees Celsius,45.0
swimming-pool water,0,temperature,1.166069573051022,warm,2.0,2.0214413455481846,temp-v1_3c-p045-freezer_air-vs-swimming_pool_water,hot,3.0,18.0,0.21868644824272354,0.0676878440386555,0.5265020860722872,,,1.0,,,,,0.18712362164633375,,,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 45 degrees Celsius is",87d5340df0542a4a,b,27.0,45 degrees Celsius,45.0
bath water,0,temperature,1.2561839309005256,warm,2.0,1.18841300301867,temp-v1_3c-p045-bath_water-vs-freezer_air,cold,0.0,7.0,0.4403458139269232,0.19870194264567284,0.2678065735181892,,,1.0,,,,,0.0931456699092147,,,"For bath water, normal is 38 degrees Celsius. Compared to that, 45 degrees Celsius is",688f5d265b09f88b,a,38.0,45 degrees Celsius,45.0
freezer air,0,temperature,0.544409916544415,hot,3.0,0.2546194424621534,temp-v1_3c-p045-bath_water-vs-freezer_air,cold,0.0,63.0,0.8642072102686202,0.05651673100854397,0.03955059400793771,,,1.0,,,,,0.039725464714898163,,,"For freezer air, normal is -18 degrees Celsius. Compared to that, 45 degrees Celsius is",3c2aad9cf6c274f9,b,-18.0,45 degrees Celsius,45.0
freshly served tea,1,temperature,1.182167275677646,cold,0.0,1.3420511424164143,temp-v1_3c-p045-freshly_served_tea-vs-freezer_air,cold,0.0,-35.0,0.45587644585583886,0.04639815258462778,0.3002021867127199,,,1.0,,,,,0.19752321484681343,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 45 degrees Celsius is",0fcf1e016b358199,a,80.0,45 degrees Celsius,45.0
freezer air,0,temperature,0.544409916544415,hot,3.0,0.2546194424621534,temp-v1_3c-p045-freshly_served_tea-vs-freezer_air,cold,0.0,63.0,0.8642072102686202,0.05651673100854397,0.03955059400793771,,,1.0,,,,,0.039725464714898163,,,"For freezer air, normal is -18 degrees Celsius. Compared to that, 45 degrees Celsius is",3c2aad9cf6c274f9,b,-18.0,45 degrees Celsius,45.0
freezer air,0,temperature,0.544409916544415,hot,3.0,0.2546194424621534,temp-v1_3c-p045-freezer_air-vs-heated_oven_air,cold,0.0,63.0,0.8642072102686202,0.05651673100854397,0.03955059400793771,,,1.0,,,,,0.039725464714898163,,,"For freezer air, normal is -18 degrees Celsius. Compared to that, 45 degrees Celsius is",3c2aad9cf6c274f9,a,-18.0,45 degrees Celsius,45.0
heated oven air,0,temperature,1.0531554024944167,cold,0.0,2.087421643975788,temp-v1_3c-p045-freezer_air-vs-heated_oven_air,hot,3.0,-135.0,0.22986560405264014,0.050304891431809676,0.5974577435128781,,,1.0,,,,,0.12237176100267207,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 45 degrees Celsius is",69889a610c709aac,b,180.0,45 degrees Celsius,45.0
swimming-pool water,0,temperature,1.166069573051022,warm,2.0,2.0214413455481846,temp-v1_3c-p045-swimming_pool_water-vs-room_air,hot,3.0,18.0,0.21868644824272354,0.0676878440386555,0.5265020860722872,,,1.0,,,,,0.18712362164633375,,,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 45 degrees Celsius is",87d5340df0542a4a,a,27.0,45 degrees Celsius,45.0
room air,0,temperature,1.272210021341015,hot,3.0,1.3053623516391284,temp-v1_3c-p045-swimming_pool_water-vs-room_air,cold,0.0,24.0,0.42675868318705357,0.1362116501697338,0.29509136818296927,,,1.0,,,,,0.14193829846024333,,,"For room air, normal is 21 degrees Celsius. Compared to that, 45 degrees Celsius is",b8520314dba265d2,b,21.0,45 degrees Celsius,45.0
room air,0,temperature,1.272210021341015,hot,3.0,1.3053623516391284,temp-v1_3c-p045-room_air-vs-bath_water,cold,0.0,24.0,0.42675868318705357,0.1362116501697338,0.29509136818296927,,,1.0,,,,,0.14193829846024333,,,"For room air, normal is 21 degrees Celsius. Compared to that, 45 degrees Celsius is",b8520314dba265d2,a,21.0,45 degrees Celsius,45.0
bath water,0,temperature,1.2561839309005256,warm,2.0,1.18841300301867,temp-v1_3c-p045-room_air-vs-bath_water,cold,0.0,7.0,0.4403458139269232,0.19870194264567284,0.2678065735181892,,,1.0,,,,,0.0931456699092147,,,"For bath water, normal is 38 degrees Celsius. Compared to that, 45 degrees Celsius is",688f5d265b09f88b,b,38.0,45 degrees Celsius,45.0
freshly served tea,1,temperature,1.182167275677646,cold,0.0,1.3420511424164143,temp-v1_3c-p045-freshly_served_tea-vs-room_air,cold,0.0,-35.0,0.45587644585583886,0.04639815258462778,0.3002021867127199,,,1.0,,,,,0.19752321484681343,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 45 degrees Celsius is",0fcf1e016b358199,a,80.0,45 degrees Celsius,45.0
room air,0,temperature,1.272210021341015,hot,3.0,1.3053623516391284,temp-v1_3c-p045-freshly_served_tea-vs-room_air,cold,0.0,24.0,0.42675868318705357,0.1362116501697338,0.29509136818296927,,,1.0,,,,,0.14193829846024333,,,"For room air, normal is 21 degrees Celsius. Compared to that, 45 degrees Celsius is",b8520314dba265d2,b,21.0,45 degrees Celsius,45.0
heated oven air,0,temperature,1.0531554024944167,cold,0.0,2.087421643975788,temp-v1_3c-p045-heated_oven_air-vs-room_air,hot,3.0,-135.0,0.22986560405264014,0.050304891431809676,0.5974577435128781,,,1.0,,,,,0.12237176100267207,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 45 degrees Celsius is",69889a610c709aac,a,180.0,45 degrees Celsius,45.0
room air,0,temperature,1.272210021341015,hot,3.0,1.3053623516391284,temp-v1_3c-p045-heated_oven_air-vs-room_air,cold,0.0,24.0,0.42675868318705357,0.1362116501697338,0.29509136818296927,,,1.0,,,,,0.14193829846024333,,,"For room air, normal is 21 degrees Celsius. Compared to that, 45 degrees Celsius is",b8520314dba265d2,b,21.0,45 degrees Celsius,45.0
swimming-pool water,0,temperature,1.166069573051022,warm,2.0,2.0214413455481846,temp-v1_3c-p045-swimming_pool_water-vs-freshly_served_tea,hot,3.0,18.0,0.21868644824272354,0.0676878440386555,0.5265020860722872,,,1.0,,,,,0.18712362164633375,,,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 45 degrees Celsius is",87d5340df0542a4a,a,27.0,45 degrees Celsius,45.0
freshly served tea,1,temperature,1.182167275677646,cold,0.0,1.3420511424164143,temp-v1_3c-p045-swimming_pool_water-vs-freshly_served_tea,cold,0.0,-35.0,0.45587644585583886,0.04639815258462778,0.3002021867127199,,,1.0,,,,,0.19752321484681343,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 45 degrees Celsius is",0fcf1e016b358199,b,80.0,45 degrees Celsius,45.0
swimming-pool water,0,temperature,1.166069573051022,warm,2.0,2.0214413455481846,temp-v1_3c-p045-swimming_pool_water-vs-heated_oven_air,hot,3.0,18.0,0.21868644824272354,0.0676878440386555,0.5265020860722872,,,1.0,,,,,0.18712362164633375,,,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 45 degrees Celsius is",87d5340df0542a4a,a,27.0,45 degrees Celsius,45.0
heated oven air,0,temperature,1.0531554024944167,cold,0.0,2.087421643975788,temp-v1_3c-p045-swimming_pool_water-vs-heated_oven_air,hot,3.0,-135.0,0.22986560405264014,0.050304891431809676,0.5974577435128781,,,1.0,,,,,0.12237176100267207,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 45 degrees Celsius is",69889a610c709aac,b,180.0,45 degrees Celsius,45.0
freshly served tea,1,temperature,1.182167275677646,cold,0.0,1.3420511424164143,temp-v1_3c-p045-freshly_served_tea-vs-bath_water,cold,0.0,-35.0,0.45587644585583886,0.04639815258462778,0.3002021867127199,,,1.0,,,,,0.19752321484681343,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 45 degrees Celsius is",0fcf1e016b358199,a,80.0,45 degrees Celsius,45.0
bath water,0,temperature,1.2561839309005256,warm,2.0,1.18841300301867,temp-v1_3c-p045-freshly_served_tea-vs-bath_water,cold,0.0,7.0,0.4403458139269232,0.19870194264567284,0.2678065735181892,,,1.0,,,,,0.0931456699092147,,,"For bath water, normal is 38 degrees Celsius. Compared to that, 45 degrees Celsius is",688f5d265b09f88b,b,38.0,45 degrees Celsius,45.0
heated oven air,0,temperature,1.0531554024944167,cold,0.0,2.087421643975788,temp-v1_3c-p045-heated_oven_air-vs-bath_water,hot,3.0,-135.0,0.22986560405264014,0.050304891431809676,0.5974577435128781,,,1.0,,,,,0.12237176100267207,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 45 degrees Celsius is",69889a610c709aac,a,180.0,45 degrees Celsius,45.0
bath water,0,temperature,1.2561839309005256,warm,2.0,1.18841300301867,temp-v1_3c-p045-heated_oven_air-vs-bath_water,cold,0.0,7.0,0.4403458139269232,0.19870194264567284,0.2678065735181892,,,1.0,,,,,0.0931456699092147,,,"For bath water, normal is 38 degrees Celsius. Compared to that, 45 degrees Celsius is",688f5d265b09f88b,b,38.0,45 degrees Celsius,45.0
freezer air,0,temperature,0.6948253191982577,hot,3.0,0.35712102664322587,temp-v1_3c-p055-freezer_air-vs-bath_water,cold,0.0,73.0,0.8065118694600173,0.09039186859365637,0.06053663415691666,,,1.0,,,,,0.04255962778940975,,,"For freezer air, normal is -18 degrees Celsius. Compared to that, 55 degrees Celsius is",d479a578fbc32d36,a,-18.0,55 degrees Celsius,55.0
bath water,0,temperature,1.1716630269110189,warm,2.0,0.9756851169432066,temp-v1_3c-p055-freezer_air-vs-bath_water,cold,0.0,17.0,0.5229241533536478,0.19321937359508276,0.21475279724558496,,,1.0,,,,,0.06910367580568443,,,"For bath water, normal is 38 degrees Celsius. Compared to that, 55 degrees Celsius is",76057740d2089fdc,b,38.0,55 degrees Celsius,55.0
freezer air,0,temperature,0.6948253191982577,hot,3.0,0.35712102664322587,temp-v1_3c-p055-freezer_air-vs-freshly_served_tea,cold,0.0,73.0,0.8065118694600173,0.09039186859365637,0.06053663415691666,,,1.0,,,,,0.04255962778940975,,,"For freezer air, normal is -18 degrees Celsius. Compared to that, 55 degrees Celsius is",d479a578fbc32d36,a,-18.0,55 degrees Celsius,55.0
freshly served tea,1,temperature,1.0729126675484961,cold,0.0,0.8189435128726129,temp-v1_3c-p055-freezer_air-vs-freshly_served_tea,cold,0.0,-25.0,0.6063146476999758,0.07975706278930149,0.11132987106186619,,,0.9999999999999999,,,,,0.2025984184488564,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 55 degrees Celsius is",e9966b69df6d5779,b,80.0,55 degrees Celsius,55.0
heated oven air,0,temperature,1.133547809886191,cold,0.0,1.901669521912894,temp-v1_3c-p055-heated_oven_air-vs-freezer_air,hot,3.0,-125.0,0.2812464655090848,0.060929476574328255,0.5250919295053919,,,0.9999999999999999,,,,,0.13273212841119506,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 55 degrees Celsius is",fa04236420225140,a,180.0,55 degrees Celsius,55.0
freezer air,0,temperature,0.6948253191982577,hot,3.0,0.35712102664322587,temp-v1_3c-p055-heated_oven_air-vs-freezer_air,cold,0.0,73.0,0.8065118694600173,0.09039186859365637,0.06053663415691666,,,1.0,,,,,0.04255962778940975,,,"For freezer air, normal is -18 degrees Celsius. Compared to that, 55 degrees Celsius is",d479a578fbc32d36,b,-18.0,55 degrees Celsius,55.0
bath water,0,temperature,1.1716630269110189,warm,2.0,0.9756851169432066,temp-v1_3c-p055-bath_water-vs-room_air,cold,0.0,17.0,0.5229241533536478,0.19321937359508276,0.21475279724558496,,,1.0,,,,,0.06910367580568443,,,"For bath water, normal is 38 degrees Celsius. Compared to that, 55 degrees Celsius is",76057740d2089fdc,a,38.0,55 degrees Celsius,55.0
room air,0,temperature,1.2614285204806865,hot,3.0,1.2685577932229062,temp-v1_3c-p055-bath_water-vs-room_air,cold,0.0,34.0,0.4420890906004748,0.13319623160436456,0.28593220602822045,,,0.9999999999999999,,,,,0.13878247176694009,,,"For room air, normal is 21 degrees Celsius. Compared to that, 55 degrees Celsius is",c19e1cf9c9f00d9f,b,21.0,55 degrees Celsius,55.0
room air,0,temperature,1.2614285204806865,hot,3.0,1.2685577932229062,temp-v1_3c-p055-room_air-vs-freshly_served_tea,cold,0.0,34.0,0.4420890906004748,0.13319623160436456,0.28593220602822045,,,0.9999999999999999,,,,,0.13878247176694009,,,"For room air, normal is 21 degrees Celsius. Compared to that, 55 degrees Celsius is",c19e1cf9c9f00d9f,a,21.0,55 degrees Celsius,55.0
freshly served tea,1,temperature,1.0729126675484961,cold,0.0,0.8189435128726129,temp-v1_3c-p055-room_air-vs-freshly_served_tea,cold,0.0,-25.0,0.6063146476999758,0.07975706278930149,0.11132987106186619,,,0.9999999999999999,,,,,0.2025984184488564,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 55 degrees Celsius is",e9966b69df6d5779,b,80.0,55 degrees Celsius,55.0
room air,0,temperature,1.2614285204806865,hot,3.0,1.2685577932229062,temp-v1_3c-p055-room_air-vs-heated_oven_air,cold,0.0,34.0,0.4420890906004748,0.13319623160436456,0.28593220602822045,,,0.9999999999999999,,,,,0.13878247176694009,,,"For room air, normal is 21 degrees Celsius. Compared to that, 55 degrees Celsius is",c19e1cf9c9f00d9f,a,21.0,55 degrees Celsius,55.0
heated oven air,0,temperature,1.133547809886191,cold,0.0,1.901669521912894,temp-v1_3c-p055-room_air-vs-heated_oven_air,hot,3.0,-125.0,0.2812464655090848,0.060929476574328255,0.5250919295053919,,,0.9999999999999999,,,,,0.13273212841119506,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 55 degrees Celsius is",fa04236420225140,b,180.0,55 degrees Celsius,55.0
swimming-pool water,1,temperature,1.1678307462988606,hot,3.0,1.9137155006009,temp-v1_3c-p055-swimming_pool_water-vs-bath_water,hot,3.0,28.0,0.26422336294284676,0.07102406767564426,0.5131862941622377,,,0.9999999999999999,,,,,0.15156627521927116,,,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 55 degrees Celsius is",446201db81284da1,a,27.0,55 degrees Celsius,55.0
bath water,0,temperature,1.1716630269110189,warm,2.0,0.9756851169432066,temp-v1_3c-p055-swimming_pool_water-vs-bath_water,cold,0.0,17.0,0.5229241533536478,0.19321937359508276,0.21475279724558496,,,1.0,,,,,0.06910367580568443,,,"For bath water, normal is 38 degrees Celsius. Compared to that, 55 degrees Celsius is",76057740d2089fdc,b,38.0,55 degrees Celsius,55.0
swimming-pool water,1,temperature,1.1678307462988606,hot,3.0,1.9137155006009,temp-v1_3c-p055-swimming_pool_water-vs-freshly_served_tea,hot,3.0,28.0,0.26422336294284676,0.07102406767564426,0.5131862941622377,,,0.9999999999999999,,,,,0.15156627521927116,,,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 55 degrees Celsius is",446201db81284da1,a,27.0,55 degrees Celsius,55.0
freshly served tea,1,temperature,1.0729126675484961,cold,0.0,0.8189435128726129,temp-v1_3c-p055-swimming_pool_water-vs-freshly_served_tea,cold,0.0,-25.0,0.6063146476999758,0.07975706278930149,0.11132987106186619,,,0.9999999999999999,,,,,0.2025984184488564,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 55 degrees Celsius is",e9966b69df6d5779,b,80.0,55 degrees Celsius,55.0
heated oven air,0,temperature,1.133547809886191,cold,0.0,1.901669521912894,temp-v1_3c-p055-heated_oven_air-vs-swimming_pool_water,hot,3.0,-125.0,0.2812464655090848,0.060929476574328255,0.5250919295053919,,,0.9999999999999999,,,,,0.13273212841119506,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 55 degrees Celsius is",fa04236420225140,a,180.0,55 degrees Celsius,55.0
swimming-pool water,1,temperature,1.1678307462988606,hot,3.0,1.9137155006009,temp-v1_3c-p055-heated_oven_air-vs-swimming_pool_water,hot,3.0,28.0,0.26422336294284676,0.07102406767564426,0.5131862941622377,,,0.9999999999999999,,,,,0.15156627521927116,,,"For swimming-pool water, normal is 27 degrees Celsius. Compared to that, 55 degrees Celsius is",446201db81284da1,b,27.0,55 degrees Celsius,55.0
bath water,0,temperature,1.1716630269110189,warm,2.0,0.9756851169432066,temp-v1_3c-p055-bath_water-vs-freshly_served_tea,cold,0.0,17.0,0.5229241533536478,0.19321937359508276,0.21475279724558496,,,1.0,,,,,0.06910367580568443,,,"For bath water, normal is 38 degrees Celsius. Compared to that, 55 degrees Celsius is",76057740d2089fdc,a,38.0,55 degrees Celsius,55.0
freshly served tea,1,temperature,1.0729126675484961,cold,0.0,0.8189435128726129,temp-v1_3c-p055-bath_water-vs-freshly_served_tea,cold,0.0,-25.0,0.6063146476999758,0.07975706278930149,0.11132987106186619,,,0.9999999999999999,,,,,0.2025984184488564,,,"For freshly served tea, normal is 80 degrees Celsius. Compared to that, 55 degrees Celsius is",e9966b69df6d5779,b,80.0,55 degrees Celsius,55.0
heated oven air,0,temperature,1.133547809886191,cold,0.0,1.901669521912894,temp-v1_3c-p055-heated_oven_air-vs-bath_water,hot,3.0,-125.0,0.2812464655090848,0.060929476574328255,0.5250919295053919,,,0.9999999999999999,,,,,0.13273212841119506,,,"For heated oven air, normal is 180 degrees Celsius. Compared to that, 55 degrees Celsius is",fa04236420225140,a,180.0,55 degrees Celsius,55.0
bath water,0,temperature,1.1716630269110189,warm,2.0,0.9756851169432066,temp-v1_3c-p055-heated_oven_air-vs-bath_water,cold,0.0,17.0,0.5229241533536478,0.19321937359508276,0.21475279724558496,,,1.0,,,,,0.06910367580568443,,,"For bath water, normal is 38 degrees Celsius. Compared to that, 55 degrees Celsius is",76057740d2089fdc,b,38.0,55 degrees Celsius,55.0
