aligned_effect,alpha,base_ordered_score,control_id,delta_norm,direction_match,effect,expected_sign,full_size_aligned_effect,layer,match_abs_error,match_mode,method,patch_site,patched_entropy,patched_ordered_score,projected_delta_norm,projected_norm_fraction,rank,recovery_vs_size_full,repeat,size_delta_raw,size_delta_z,size_direction,size_donor_side,size_pair_id,size_recv_side,source_delta_raw,source_delta_z,source_direction,source_domain,source_donor_side,source_pair_id,source_recv_side
-0.012256742517585906,1.0,1.4356069447348225,temperature-0012,1591.818359375,0,0.012256742517585906,-1.0,0.23678482944026413,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.7546162061602486,1.4478636872524084,269.1125183105469,0.16905981560371577,5,-0.05176320859135963,18,-2.0794415416798357,-2.193399060628737,a_to_b,a,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,b,-142.0,-2.126406731975662,b_to_a,temperature,b,temp-v1_2-p025-bath_water-vs-heated_oven_air,a
0.004729660106105094,1.0,1.4356069447348225,temperature-0012,1591.818359375,1,-0.004729660106105094,-1.0,0.23678482944026413,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.7482881017179039,1.4308772846287174,269.1125183105469,0.16905981560371577,5,0.01997450646346534,19,-2.0794415416798357,-2.193399060628737,a_to_b,a,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,b,-142.0,-2.126406731975662,b_to_a,temperature,b,temp-v1_2-p025-bath_water-vs-heated_oven_air,a
-0.02053678195148545,1.0,1.2581363244531165,temperature-0013,1591.818359375,0,-0.02053678195148545,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_pca,final_prompt_token,0.5980774391244374,1.237599542501631,269.1125183105469,0.16905981560371577,5,-0.06309702979745142,0,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
-0.0034398401288793234,1.0,1.2581363244531165,temperature-0013,1591.818359375,0,-0.0034398401288793234,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6162848247547791,1.2546964843242372,269.1125183105469,0.16905981560371577,5,-0.010568534818312603,0,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
-0.003655291534872651,1.0,1.2581363244531165,temperature-0013,1591.818359375,0,-0.003655291534872651,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6166601589624741,1.2544810329182439,269.1125183105469,0.16905981560371577,5,-0.011230485839459833,1,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.008868010119616354,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.008868010119616354,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6317110014639191,1.2670043345727329,269.1125183105469,0.16905981560371577,5,0.027245996966971806,2,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.003121913020781575,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.003121913020781575,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6267722605535755,1.261258237473898,269.1125183105469,0.16905981560371577,5,0.009591738343555747,3,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
-0.02153723432635335,1.0,1.2581363244531165,temperature-0013,1591.818359375,0,-0.02153723432635335,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.5993894525213272,1.2365990901267632,269.1125183105469,0.16905981560371577,5,-0.06617081095055974,4,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.008093481904675626,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.008093481904675626,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6305590983683718,1.2662298063577921,269.1125183105469,0.16905981560371577,5,0.02486634323287998,5,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.005615711073231555,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.005615711073231555,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6253105788217419,1.263752035526348,269.1125183105469,0.16905981560371577,5,0.017253661735252532,6,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.004160475685748954,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.004160475685748954,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6226943910969197,1.2622968001388655,269.1125183105469,0.16905981560371577,5,0.012782609219663356,7,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.0003294542439344905,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.0003294542439344905,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.61900627671054,1.258465778697051,269.1125183105469,0.16905981560371577,5,0.0010122123463909003,8,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.004794804481257797,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.004794804481257797,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6260314505611191,1.2629311289343743,269.1125183105469,0.16905981560371577,5,0.014731515479960282,9,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
-0.0163653008395237,1.0,1.2581363244531165,temperature-0013,1591.818359375,0,-0.0163653008395237,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6030622572166124,1.2417710236135928,269.1125183105469,0.16905981560371577,5,-0.05028060760225359,10,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.007903402403733217,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.007903402403733217,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6321756715250095,1.2660397268568497,269.1125183105469,0.16905981560371577,5,0.024282344631581083,11,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.011791829068958926,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.011791829068958926,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6365332393564286,1.2699281535220754,269.1125183105469,0.16905981560371577,5,0.0362291128127179,12,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.004086330718470865,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.004086330718470865,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6256558214568722,1.2622226551715874,269.1125183105469,0.16905981560371577,5,0.012554806868704556,13,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
-0.019067379984784694,1.0,1.2581363244531165,temperature-0013,1591.818359375,0,-0.019067379984784694,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6016685806713007,1.2390689444683318,269.1125183105469,0.16905981560371577,5,-0.05858245200739775,14,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.004043008751763333,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.004043008751763333,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6252743356068787,1.2621793332048798,269.1125183105469,0.16905981560371577,5,0.012421704835937847,15,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
-0.0029264892057039305,1.0,1.2581363244531165,temperature-0013,1591.818359375,0,-0.0029264892057039305,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6208778747442171,1.2552098352474126,269.1125183105469,0.16905981560371577,5,-0.008991319918107457,16,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.014178195318454767,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.014178195318454767,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6333006113636751,1.2723145197715713,269.1125183105469,0.16905981560371577,5,0.04356096366976907,17,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
-0.010369455703837627,1.0,1.2581363244531165,temperature-0013,1591.818359375,0,-0.010369455703837627,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6104002477321667,1.247766868749279,269.1125183105469,0.16905981560371577,5,-0.031859025288091466,18,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
0.006454584504994809,1.0,1.2581363244531165,temperature-0013,1591.818359375,1,0.006454584504994809,1.0,0.3254793770389959,20,0.06699232865307492,domain_z,source_random_norm_matched,final_prompt_token,0.6280571121114927,1.2645909089581113,269.1125183105469,0.16905981560371577,5,0.01983100915245233,19,2.0794415416798357,2.193399060628737,b_to_a,b,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,a,142.0,2.126406731975662,a_to_b,temperature,a,temp-v1_2-p025-bath_water-vs-heated_oven_air,b
-0.0672637320425511,1.0,1.3409138081377272,temperature-0014,2148.626953125,0,-0.0672637320425511,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_pca,final_prompt_token,0.6250452595036643,1.273650076095176,1304.6612548828125,0.6072069667492958,5,8.664893767147415,0,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
0.09643028155328581,1.0,1.3409138081377272,temperature-0014,2148.626953125,1,0.09643028155328581,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.7591206577981793,1.437344089691013,1304.6612548828125,0.6072069667492958,5,-12.42211991845415,0,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
-0.05433717508890612,1.0,1.3409138081377272,temperature-0014,2148.626953125,0,-0.05433717508890612,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.6773723677435359,1.286576633048821,1304.6612548828125,0.6072069667492958,5,6.999698581315941,1,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
0.054316874147738003,1.0,1.3409138081377272,temperature-0014,2148.626953125,1,0.054316874147738003,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.722220002252318,1.3952306822854652,1304.6612548828125,0.6072069667492958,5,-6.99708342016961,2,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
0.08151201779405959,1.0,1.3409138081377272,temperature-0014,2148.626953125,1,0.08151201779405959,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.7442418136650961,1.4224258259317868,1304.6612548828125,0.6072069667492958,5,-10.500353659897351,3,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
-0.09732266752747187,1.0,1.3409138081377272,temperature-0014,2148.626953125,0,-0.09732266752747187,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.598595599274365,1.2435911406102553,1304.6612548828125,0.6072069667492958,5,12.537076811727975,4,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
-0.05360798973977765,1.0,1.3409138081377272,temperature-0014,2148.626953125,0,-0.05360798973977765,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.6397770995197444,1.2873058183979496,1304.6612548828125,0.6072069667492958,5,6.905765143564352,5,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
-0.06527730110307828,1.0,1.3409138081377272,temperature-0014,2148.626953125,0,-0.06527730110307828,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.6406059913620099,1.275636507034649,1304.6612548828125,0.6072069667492958,5,8.409002329910209,6,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
-0.008773015342497414,1.0,1.3409138081377272,temperature-0014,2148.626953125,0,-0.008773015342497414,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.6763033696301679,1.3321407927952298,1304.6612548828125,0.6072069667492958,5,1.1301372025002407,7,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
-0.028398991449314792,1.0,1.3409138081377272,temperature-0014,2148.626953125,0,-0.028398991449314792,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.6646373250202402,1.3125148166884124,1304.6612548828125,0.6072069667492958,5,3.6583495522783918,8,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
0.06264094959100452,1.0,1.3409138081377272,temperature-0014,2148.626953125,1,0.06264094959100452,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.7268166250095036,1.4035547577287317,1304.6612548828125,0.6072069667492958,5,-8.069388319636046,9,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
-0.05527146216290757,1.0,1.3409138081377272,temperature-0014,2148.626953125,0,-0.05527146216290757,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.6788914070859637,1.2856423459748196,1304.6612548828125,0.6072069667492958,5,7.120053161688025,10,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
0.00365678867037178,1.0,1.3409138081377272,temperature-0014,2148.626953125,1,0.00365678867037178,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.6868492698359734,1.344570596808099,1304.6612548828125,0.6072069667492958,5,-0.4710664186405139,11,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
0.110141742397309,1.0,1.3409138081377272,temperature-0014,2148.626953125,1,0.110141742397309,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.7687067208830864,1.4510555505350362,1304.6612548828125,0.6072069667492958,5,-14.188426187792643,12,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
-0.05021501920344895,1.0,1.3409138081377272,temperature-0014,2148.626953125,0,-0.05021501920344895,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.676777035807039,1.2906987889342783,1304.6612548828125,0.6072069667492958,5,6.468683697745213,13,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
-0.07052781891748161,1.0,1.3409138081377272,temperature-0014,2148.626953125,0,-0.07052781891748161,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.6579612666565382,1.2703859892202456,1304.6612548828125,0.6072069667492958,5,9.08537245839995,14,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
0.06333833042016357,1.0,1.3409138081377272,temperature-0014,2148.626953125,1,0.06333833042016357,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.7403523091224167,1.4042521385578908,1304.6612548828125,0.6072069667492958,5,-8.159224708673834,15,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
0.016316122638664998,1.0,1.3409138081377272,temperature-0014,2148.626953125,1,0.016316122638664998,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.7102714472358834,1.3572299307763922,1304.6612548828125,0.6072069667492958,5,-2.101838019727268,16,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
-0.022225039048926032,1.0,1.3409138081377272,temperature-0014,2148.626953125,0,-0.022225039048926032,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.7006669739729005,1.3186887690888012,1304.6612548828125,0.6072069667492958,5,2.8630228576645487,17,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
0.13854557140502077,1.0,1.3409138081377272,temperature-0014,2148.626953125,1,0.13854557140502077,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.7462362680608823,1.479459379542748,1304.6612548828125,0.6072069667492958,5,-17.847398912891354,18,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
0.0346760604481966,1.0,1.3409138081377272,temperature-0014,2148.626953125,1,0.0346760604481966,1.0,-0.007762787848314856,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.7247181057376153,1.3755898685859238,1304.6612548828125,0.6072069667492958,5,-4.466959696151437,19,0.6931471805599453,0.7311330202095789,a_to_b,a,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,b,45.0,0.6738612883021465,b_to_a,temperature,b,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,a
-0.05500156032302894,1.0,1.1864643274448154,temperature-0015,2148.626953125,0,0.05500156032302894,-1.0,-0.022290428504617932,20,0.0572717319074324,domain_z,source_pca,final_prompt_token,0.6045131279971865,1.2414658877678444,1304.6612548828125,0.6072069667492958,5,2.467496769370504,0,-0.6931471805599453,-0.7311330202095789,b_to_a,b,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,a,-45.0,-0.6738612883021465,a_to_b,temperature,a,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,b
-0.014431169713555736,1.0,1.1864643274448154,temperature-0015,2148.626953125,0,0.014431169713555736,-1.0,-0.022290428504617932,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.538072017608213,1.2008954971583712,1304.6612548828125,0.6072069667492958,5,0.6474155358012079,0,-0.6931471805599453,-0.7311330202095789,b_to_a,b,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,a,-45.0,-0.6738612883021465,a_to_b,temperature,a,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,b
-0.04735510306696766,1.0,1.1864643274448154,temperature-0015,2148.626953125,0,0.04735510306696766,-1.0,-0.022290428504617932,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.5736892268113516,1.233819430511783,1304.6612548828125,0.6072069667492958,5,2.1244590725188193,1,-0.6931471805599453,-0.7311330202095789,b_to_a,b,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,a,-45.0,-0.6738612883021465,a_to_b,temperature,a,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,b
0.02992279309965684,1.0,1.1864643274448154,temperature-0015,2148.626953125,1,-0.02992279309965684,-1.0,-0.022290428504617932,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.4775830569770383,1.1565415343451586,1304.6612548828125,0.6072069667492958,5,-1.342405467596,2,-0.6931471805599453,-0.7311330202095789,b_to_a,b,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,a,-45.0,-0.6738612883021465,a_to_b,temperature,a,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,b
-0.0013806637430575641,1.0,1.1864643274448154,temperature-0015,2148.626953125,0,0.0013806637430575641,-1.0,-0.022290428504617932,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.5309814958641169,1.187844991187873,1304.6612548828125,0.6072069667492958,5,0.06193975781001835,3,-0.6931471805599453,-0.7311330202095789,b_to_a,b,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,a,-45.0,-0.6738612883021465,a_to_b,temperature,a,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,b
-0.15665797703877304,1.0,1.1864643274448154,temperature-0015,2148.626953125,0,0.15665797703877304,-1.0,-0.022290428504617932,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.6956159716824774,1.3431223044835885,1304.6612548828125,0.6072069667492958,5,7.02803793145197,4,-0.6931471805599453,-0.7311330202095789,b_to_a,b,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,a,-45.0,-0.6738612883021465,a_to_b,temperature,a,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,b
-0.062480553757159996,1.0,1.1864643274448154,temperature-0015,2148.626953125,0,0.062480553757159996,-1.0,-0.022290428504617932,20,0.0572717319074324,domain_z,source_random_norm_matched,final_prompt_token,0.6150343036923817,1.2489448812019754,1304.6612548828125,0.6072069667492958,5,2.8030216531824785,5,-0.6931471805599453,-0.7311330202095789,b_to_a,b,size-v2-iso_ratio-p0090-Scale_class_120_objects-vs-Scale_class_240_objects,a,-45.0,-0.6738612883021465,a_to_b,temperature,a,temp-v1_2-p035-swimming_pool_water-vs-freezer_air,b
