comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_mature,logscore_old,logscore_young,logscore_youthful,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_mature,prob_old,prob_young,prob_youthful,prompt,scale_type,side,source,standard_type,target,type,unit,value
a human,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.7164720473319023,mature,2.0,False,False,-13.300007820129395,-9.565746307373047,-10.366103172302246,-14.634431838989258,-3.7342615127563477,2.064468869288495,age-v1_3b-p0010-a_human-vs-a_domestic_dog,old,3.0,young_old,0.016149528810034584,0.6759724941920576,0.30362564790565444,0.004252329092253295,"If the normal lifespan for a domestic dog is 12 years, then someone aged 10 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,10 years,gradable_scalar,years,10
a domestic dog,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.7164720473319023,mature,2.0,False,False,-13.300007820129395,-9.565746307373047,-10.366103172302246,-14.634431838989258,-3.7342615127563477,2.064468869288495,age-v1_3b-p0010-a_domestic_dog-vs-a_galapagos_tortoise,old,3.0,young_old,0.016149528810034584,0.6759724941920576,0.30362564790565444,0.004252329092253295,"If the normal lifespan for a domestic dog is 12 years, then someone aged 10 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,10 years,gradable_scalar,years,10
a domestic dog,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5079448081963255,young,0.0,False,False,-14.18232536315918,-8.391563415527344,-9.879897117614746,-14.343618392944336,-1.4883337020874023,2.4433169027449897,age-v1_3b-p0010-a_domestic_dog-vs-a_galapagos_tortoise,old,3.0,young_old,0.002481436983268381,0.8120807400210581,0.18332601428039483,0.002111808715278671,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 10 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,10 years,gradable_scalar,years,10
a domestic dog,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.7164720473319023,mature,2.0,False,False,-13.300007820129395,-9.565746307373047,-10.366103172302246,-14.634431838989258,-3.7342615127563477,2.064468869288495,age-v1_3b-p0010-a_domestic_dog-vs-a_bowhead_whale,old,3.0,young_old,0.016149528810034584,0.6759724941920576,0.30362564790565444,0.004252329092253295,"If the normal lifespan for a domestic dog is 12 years, then someone aged 10 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,10 years,gradable_scalar,years,10
a domestic dog,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6048607503475862,young,0.0,False,False,-12.03434944152832,-7.79146671295166,-9.033552169799805,-13.372411727905273,-1.2420854568481445,2.3203481713430274,age-v1_3b-p0010-a_domestic_dog-vs-a_bowhead_whale,old,3.0,young_old,0.010992376952729432,0.7651598428015501,0.22096389121280252,0.0028838890329179307,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 10 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,10 years,gradable_scalar,years,10
a human,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6559619665290807,young,0.0,False,False,-12.863662719726562,-8.759136199951172,-9.87611198425293,-13.39624309539795,-1.1169757843017578,2.248090348980709,age-v1_3b-p0010-a_human-vs-a_horse,old,3.0,young_old,0.012189448936842222,0.7388517235407315,0.2418025470375958,0.007156280484830632,"If the normal lifespan for a human is 80 years, then someone aged 10 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,10 years,gradable_scalar,years,10
a human,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.57204591460825,youthful,1.0,False,False,-14.857309341430664,-8.967101097106934,-10.157784461975098,-14.77066421508789,-5.803563117980957,2.296959331993176,age-v1_3b-p0010-a_human-vs-a_horse,old,3.0,young_old,0.0021120840371350114,0.7634773053208606,0.2321073626856808,0.0023032479563235165,"If the normal lifespan for a horse is 28 years, then someone aged 10 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,10 years,gradable_scalar,years,10
a galapagos tortoise,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5079448081963255,young,0.0,False,False,-14.18232536315918,-8.391563415527344,-9.879897117614746,-14.343618392944336,-1.4883337020874023,2.4433169027449897,age-v1_3b-p0010-a_galapagos_tortoise-vs-a_horse,old,3.0,young_old,0.002481436983268381,0.8120807400210581,0.18332601428039483,0.002111808715278671,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 10 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,10 years,gradable_scalar,years,10
a galapagos tortoise,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.57204591460825,youthful,1.0,False,False,-14.857309341430664,-8.967101097106934,-10.157784461975098,-14.77066421508789,-5.803563117980957,2.296959331993176,age-v1_3b-p0010-a_galapagos_tortoise-vs-a_horse,old,3.0,young_old,0.0021120840371350114,0.7634773053208606,0.2321073626856808,0.0023032479563235165,"If the normal lifespan for a horse is 28 years, then someone aged 10 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,10 years,gradable_scalar,years,10
a bowhead whale,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6048607503475862,young,0.0,False,False,-12.03434944152832,-7.79146671295166,-9.033552169799805,-13.372411727905273,-1.2420854568481445,2.3203481713430274,age-v1_3b-p0010-a_bowhead_whale-vs-a_horse,old,3.0,young_old,0.010992376952729432,0.7651598428015501,0.22096389121280252,0.0028838890329179307,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 10 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,10 years,gradable_scalar,years,10
a bowhead whale,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.57204591460825,youthful,1.0,False,False,-14.857309341430664,-8.967101097106934,-10.157784461975098,-14.77066421508789,-5.803563117980957,2.296959331993176,age-v1_3b-p0010-a_bowhead_whale-vs-a_horse,old,3.0,young_old,0.0021120840371350114,0.7634773053208606,0.2321073626856808,0.0023032479563235165,"If the normal lifespan for a horse is 28 years, then someone aged 10 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,10 years,gradable_scalar,years,10
a horse,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.439211198693675,mature,2.0,False,False,-14.803654670715332,-9.157013893127441,-10.982259750366211,-14.949368476867676,-5.646640777587891,2.577682272165483,age-v1_3b-p0018-a_horse-vs-a_domestic_mouse,old,3.0,young_old,0.0030223319339395646,0.8563416964318084,0.1380234526320734,0.0026125190021786377,"If the normal lifespan for a horse is 28 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a horse,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.7926550148993836,old,3.0,False,False,-10.666539192199707,-8.207347869873047,-9.280423164367676,-12.950778007507324,1.073075294494629,2.214028365588768,age-v1_3b-p0018-a_horse-vs-a_domestic_mouse,old,3.0,young_old,0.05953625459502563,0.6962973319881697,0.238102552982597,0.006063860434207721,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a human,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5806239022362457,youthful,1.0,False,False,-13.10111141204834,-9.060571670532227,-10.668319702148438,-13.233559608459473,-4.172987937927246,2.4734468329807924,age-v1_3b-p0018-a_human-vs-a_domestic_mouse,old,3.0,young_old,0.014260532625839194,0.8108114260910002,0.1624365518270475,0.012491489456113045,"If the normal lifespan for a human is 80 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a human,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.7926550148993836,old,3.0,False,False,-10.666539192199707,-8.207347869873047,-9.280423164367676,-12.950778007507324,1.073075294494629,2.214028365588768,age-v1_3b-p0018-a_human-vs-a_domestic_mouse,old,3.0,young_old,0.05953625459502563,0.6962973319881697,0.238102552982597,0.006063860434207721,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic mouse,a galapagos tortoise,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.7926550148993836,old,3.0,False,False,-10.666539192199707,-8.207347869873047,-9.280423164367676,-12.950778007507324,1.073075294494629,2.214028365588768,age-v1_3b-p0018-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,young_old,0.05953625459502563,0.6962973319881697,0.238102552982597,0.006063860434207721,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic mouse,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4360849614605592,young,0.0,False,False,-14.145665168762207,-9.181073188781738,-11.0989351272583,-14.873021125793457,-1.9178619384765625,2.6072763540472983,age-v1_3b-p0018-a_domestic_mouse-vs-a_galapagos_tortoise,old,3.0,young_old,0.006032102177147561,0.8640991764073195,0.12695410094448867,0.0029146204710441136,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic mouse,a bowhead whale,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.7926550148993836,old,3.0,False,False,-10.666539192199707,-8.207347869873047,-9.280423164367676,-12.950778007507324,1.073075294494629,2.214028365588768,age-v1_3b-p0018-a_domestic_mouse-vs-a_bowhead_whale,old,3.0,young_old,0.05953625459502563,0.6962973319881697,0.238102552982597,0.006063860434207721,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic mouse,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6264004912087808,young,0.0,False,False,-11.694868087768555,-8.276731491088867,-9.681417465209961,-13.55394458770752,-1.4046859741210938,2.3927340516380435,age-v1_3b-p0018-a_domestic_mouse-vs-a_bowhead_whale,old,3.0,young_old,0.02553793339542788,0.7792263181527258,0.19125651806283603,0.003979230389010309,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a horse,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.439211198693675,mature,2.0,False,False,-14.803654670715332,-9.157013893127441,-10.982259750366211,-14.949368476867676,-5.646640777587891,2.577682272165483,age-v1_3b-p0018-a_horse-vs-a_domestic_dog,old,3.0,young_old,0.0030223319339395646,0.8563416964318084,0.1380234526320734,0.0026125190021786377,"If the normal lifespan for a horse is 28 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a horse,a domestic dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5737927849420302,old,3.0,False,False,-13.078351020812988,-9.327181816101074,-10.899910926818848,-14.388753890991211,1.5727291107177734,2.4677169361770765,age-v1_3b-p0018-a_horse-vs-a_domestic_dog,old,3.0,young_old,0.018985038606854503,0.8082087926935467,0.1676856878168716,0.005120480882727082,"If the normal lifespan for a domestic dog is 12 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic dog,a human,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5737927849420302,old,3.0,False,False,-13.078351020812988,-9.327181816101074,-10.899910926818848,-14.388753890991211,1.5727291107177734,2.4677169361770765,age-v1_3b-p0018-a_domestic_dog-vs-a_human,old,3.0,young_old,0.018985038606854503,0.8082087926935467,0.1676856878168716,0.005120480882727082,"If the normal lifespan for a domestic dog is 12 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a domestic dog,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5806239022362457,youthful,1.0,False,False,-13.10111141204834,-9.060571670532227,-10.668319702148438,-13.233559608459473,-4.172987937927246,2.4734468329807924,age-v1_3b-p0018-a_domestic_dog-vs-a_human,old,3.0,young_old,0.014260532625839194,0.8108114260910002,0.1624365518270475,0.012491489456113045,"If the normal lifespan for a human is 80 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a galapagos tortoise,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4360849614605592,young,0.0,False,False,-14.145665168762207,-9.181073188781738,-11.0989351272583,-14.873021125793457,-1.9178619384765625,2.6072763540472983,age-v1_3b-p0018-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.006032102177147561,0.8640991764073195,0.12695410094448867,0.0029146204710441136,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a galapagos tortoise,a domestic dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5737927849420302,old,3.0,False,False,-13.078351020812988,-9.327181816101074,-10.899910926818848,-14.388753890991211,1.5727291107177734,2.4677169361770765,age-v1_3b-p0018-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.018985038606854503,0.8082087926935467,0.1676856878168716,0.005120480882727082,"If the normal lifespan for a domestic dog is 12 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a bowhead whale,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6264004912087808,young,0.0,False,False,-11.694868087768555,-8.276731491088867,-9.681417465209961,-13.55394458770752,-1.4046859741210938,2.3927340516380435,age-v1_3b-p0018-a_bowhead_whale-vs-a_domestic_dog,old,3.0,young_old,0.02553793339542788,0.7792263181527258,0.19125651806283603,0.003979230389010309,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a bowhead whale,a domestic dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5737927849420302,old,3.0,False,False,-13.078351020812988,-9.327181816101074,-10.899910926818848,-14.388753890991211,1.5727291107177734,2.4677169361770765,age-v1_3b-p0018-a_bowhead_whale-vs-a_domestic_dog,old,3.0,young_old,0.018985038606854503,0.8082087926935467,0.1676856878168716,0.005120480882727082,"If the normal lifespan for a domestic dog is 12 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a human,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5806239022362457,youthful,1.0,False,False,-13.10111141204834,-9.060571670532227,-10.668319702148438,-13.233559608459473,-4.172987937927246,2.4734468329807924,age-v1_3b-p0018-a_human-vs-a_horse,old,3.0,young_old,0.014260532625839194,0.8108114260910002,0.1624365518270475,0.012491489456113045,"If the normal lifespan for a human is 80 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a human,a horse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.439211198693675,mature,2.0,False,False,-14.803654670715332,-9.157013893127441,-10.982259750366211,-14.949368476867676,-5.646640777587891,2.577682272165483,age-v1_3b-p0018-a_human-vs-a_horse,old,3.0,young_old,0.0030223319339395646,0.8563416964318084,0.1380234526320734,0.0026125190021786377,"If the normal lifespan for a horse is 28 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a horse,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.439211198693675,mature,2.0,False,False,-14.803654670715332,-9.157013893127441,-10.982259750366211,-14.949368476867676,-5.646640777587891,2.577682272165483,age-v1_3b-p0018-a_horse-vs-a_galapagos_tortoise,old,3.0,young_old,0.0030223319339395646,0.8563416964318084,0.1380234526320734,0.0026125190021786377,"If the normal lifespan for a horse is 28 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a horse,a galapagos tortoise,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4360849614605592,young,0.0,False,False,-14.145665168762207,-9.181073188781738,-11.0989351272583,-14.873021125793457,-1.9178619384765625,2.6072763540472983,age-v1_3b-p0018-a_horse-vs-a_galapagos_tortoise,old,3.0,young_old,0.006032102177147561,0.8640991764073195,0.12695410094448867,0.0029146204710441136,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a horse,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.439211198693675,mature,2.0,False,False,-14.803654670715332,-9.157013893127441,-10.982259750366211,-14.949368476867676,-5.646640777587891,2.577682272165483,age-v1_3b-p0018-a_horse-vs-a_bowhead_whale,old,3.0,young_old,0.0030223319339395646,0.8563416964318084,0.1380234526320734,0.0026125190021786377,"If the normal lifespan for a horse is 28 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a horse,a bowhead whale,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6264004912087808,young,0.0,False,False,-11.694868087768555,-8.276731491088867,-9.681417465209961,-13.55394458770752,-1.4046859741210938,2.3927340516380435,age-v1_3b-p0018-a_horse-vs-a_bowhead_whale,old,3.0,young_old,0.02553793339542788,0.7792263181527258,0.19125651806283603,0.003979230389010309,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a galapagos tortoise,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4360849614605592,young,0.0,False,False,-14.145665168762207,-9.181073188781738,-11.0989351272583,-14.873021125793457,-1.9178619384765625,2.6072763540472983,age-v1_3b-p0018-a_galapagos_tortoise-vs-a_human,old,3.0,young_old,0.006032102177147561,0.8640991764073195,0.12695410094448867,0.0029146204710441136,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a galapagos tortoise,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5806239022362457,youthful,1.0,False,False,-13.10111141204834,-9.060571670532227,-10.668319702148438,-13.233559608459473,-4.172987937927246,2.4734468329807924,age-v1_3b-p0018-a_galapagos_tortoise-vs-a_human,old,3.0,young_old,0.014260532625839194,0.8108114260910002,0.1624365518270475,0.012491489456113045,"If the normal lifespan for a human is 80 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a bowhead whale,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.6264004912087808,young,0.0,False,False,-11.694868087768555,-8.276731491088867,-9.681417465209961,-13.55394458770752,-1.4046859741210938,2.3927340516380435,age-v1_3b-p0018-a_bowhead_whale-vs-a_human,old,3.0,young_old,0.02553793339542788,0.7792263181527258,0.19125651806283603,0.003979230389010309,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 18 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a bowhead whale,a human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5806239022362457,youthful,1.0,False,False,-13.10111141204834,-9.060571670532227,-10.668319702148438,-13.233559608459473,-4.172987937927246,2.4734468329807924,age-v1_3b-p0018-a_bowhead_whale-vs-a_human,old,3.0,young_old,0.014260532625839194,0.8108114260910002,0.1624365518270475,0.012491489456113045,"If the normal lifespan for a human is 80 years, then someone aged 18 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,18 years,gradable_scalar,years,18
a human,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4525125896767365,youthful,1.0,False,False,-13.072157859802246,-8.186574935913086,-10.117435455322266,-13.106810569763184,-4.920235633850098,2.6058028665769934,age-v1_3b-p0030-a_human-vs-a_domestic_mouse,old,3.0,young_old,0.006513387676603865,0.8621615147309422,0.1250335505614947,0.006291547030959132,"If the normal lifespan for a human is 80 years, then someone aged 30 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,30 years,gradable_scalar,years,30
a human,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.7790731428644213,old,3.0,False,False,-10.753913879394531,-8.12310791015625,-9.101753234863281,-13.216436386108398,0.9786453247070312,2.1665931238995184,age-v1_3b-p0030-a_human-vs-a_domestic_mouse,old,3.0,young_old,0.04953335032856272,0.687768401792473,0.25847703001399036,0.004221217864974035,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 30 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,30 years,gradable_scalar,years,30
a galapagos tortoise,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.2782280667482395,youthful,1.0,False,False,-13.945915222167969,-7.16372013092041,-9.699994087219238,-13.936043739318848,-6.7723236083984375,2.777235581907878,age-v1_3b-p0030-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,young_old,0.0010484019484289515,0.9246933251769536,0.07319947039445805,0.0010588024801596223,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 30 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,30 years,gradable_scalar,years,30
a galapagos tortoise,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.7790731428644213,old,3.0,False,False,-10.753913879394531,-8.12310791015625,-9.101753234863281,-13.216436386108398,0.9786453247070312,2.1665931238995184,age-v1_3b-p0030-a_galapagos_tortoise-vs-a_domestic_mouse,old,3.0,young_old,0.04953335032856272,0.687768401792473,0.25847703001399036,0.004221217864974035,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 30 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,30 years,gradable_scalar,years,30
a bowhead whale,a domestic mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4702616943347341,young,0.0,False,False,-12.226716995239258,-7.560516834259033,-9.343758583068848,-13.485320091247559,-1.7832417488098145,2.560208691445623,age-v1_3b-p0030-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,young_old,0.00797167306014091,0.8473336624271135,0.14243030646874524,0.0022643580440002923,"If the normal lifespan for a bowhead whale is 200 years, then someone aged 30 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,30 years,gradable_scalar,years,30
a bowhead whale,a domestic mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.7790731428644213,old,3.0,False,False,-10.753913879394531,-8.12310791015625,-9.101753234863281,-13.216436386108398,0.9786453247070312,2.1665931238995184,age-v1_3b-p0030-a_bowhead_whale-vs-a_domestic_mouse,old,3.0,young_old,0.04953335032856272,0.687768401792473,0.25847703001399036,0.004221217864974035,"If the normal lifespan for a domestic mouse is 2 years, then someone aged 30 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,30 years,gradable_scalar,years,30
a human,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.4525125896767365,youthful,1.0,False,False,-13.072157859802246,-8.186574935913086,-10.117435455322266,-13.106810569763184,-4.920235633850098,2.6058028665769934,age-v1_3b-p0030-a_human-vs-a_domestic_dog,old,3.0,young_old,0.006513387676603865,0.8621615147309422,0.1250335505614947,0.006291547030959132,"If the normal lifespan for a human is 80 years, then someone aged 30 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,30 years,gradable_scalar,years,30
a human,a domestic dog,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.5359421040362277,old,3.0,False,False,-13.16263484954834,-8.639184951782227,-10.167165756225586,-14.129648208618164,1.5279808044433594,2.4561281162045794,age-v1_3b-p0030-a_human-vs-a_domestic_dog,old,3.0,young_old,0.008808405699980497,0.8117207333198672,0.17612175613513523,0.0033491048450170415,"If the normal lifespan for a domestic dog is 12 years, then someone aged 30 years would best be called",relative_open_age,b,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,30 years,gradable_scalar,years,30
a galapagos tortoise,a domestic dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,age,0.2782280667482395,youthful,1.0,False,False,-13.945915222167969,-7.16372013092041,-9.699994087219238,-13.936043739318848,-6.7723236083984375,2.777235581907878,age-v1_3b-p0030-a_galapagos_tortoise-vs-a_domestic_dog,old,3.0,young_old,0.0010484019484289515,0.9246933251769536,0.07319947039445805,0.0010588024801596223,"If the normal lifespan for a galapagos tortoise is 150 years, then someone aged 30 years would best be called",relative_open_age,a,bierwisch_kennedy_age_v1_3_b,comparison_class_explicit,30 years,gradable_scalar,years,30
